shp_iucn_sid,iucn_sid,sciname,presence,subpop,dbf_file,max_depth
39347,39347,Schroederichthys bivius,1,NA,CHONDRICHTHYES.dbf,200 m +
39349,39349,Scyliorhinus capensis,1,NA,CHONDRICHTHYES.dbf,200 m +
39350,39350,Leptocharias smithii,1,NA,CHONDRICHTHYES.dbf,< 200 m
39351,39351,Furgaleus macki,1,NA,CHONDRICHTHYES.dbf,< 200 m
39354,39354,Hypogaleus hyugaensis,1,NA,CHONDRICHTHYES.dbf,< 200 m
39355,39355,Mustelus antarcticus,1,NA,CHONDRICHTHYES.dbf,200 m +
39356,39356,Mustelus lenticulatus,1,NA,CHONDRICHTHYES.dbf,200 m +
39357,39357,Mustelus asterias,1,NA,CHONDRICHTHYES.dbf,< 200 m
39358,39358,Mustelus mustelus,1,NA,CHONDRICHTHYES.dbf,200 m +
39359,39359,Mustelus canis,1,NA,CHONDRICHTHYES.dbf,< 200 m
39361,39361,Triakis acutipinna,1,NA,CHONDRICHTHYES.dbf,200 m +
39362,39362,Triakis megalopterus,1,NA,CHONDRICHTHYES.dbf,< 200 m
39379,39379,Glyphis glyphis,1,NA,CHONDRICHTHYES.dbf,< 200 m
39380,39380,Negaprion brevirostris,1,NA,CHONDRICHTHYES.dbf,200 m +
39381,39381,Prionace glauca,1,NA,CHONDRICHTHYES.dbf,200 m +
39382,39382,Rhizoprionodon terraenovae,1,NA,CHONDRICHTHYES.dbf,< 200 m
39384,39384,Triaenodon obesus,1,NA,CHONDRICHTHYES.dbf,200 m +
39385,39385,Sphyrna lewini,1,NA,CHONDRICHTHYES.dbf,200 m +
39386,39386,Sphyrna mokarran,1,NA,CHONDRICHTHYES.dbf,200 m +
39387,39387,Sphyrna tiburo,1,NA,CHONDRICHTHYES.dbf,< 200 m
39388,39388,Sphyrna zygaena,1,NA,CHONDRICHTHYES.dbf,< 200 m
39389,39389,Anoxypristis cuspidata,1,NA,CHONDRICHTHYES.dbf,< 200 m
39389,39389,Anoxypristis cuspidata,4,NA,CHONDRICHTHYES.dbf,< 200 m
39390,39390,Pristis clavata,1,NA,CHONDRICHTHYES.dbf,< 200 m
39390,39390,Pristis clavata,4,NA,CHONDRICHTHYES.dbf,< 200 m
39393,39393,Pristis zijsron,1,NA,CHONDRICHTHYES.dbf,< 200 m
39393,39393,Pristis zijsron,4,NA,CHONDRICHTHYES.dbf,< 200 m
39393,39393,Pristis zijsron,6,NA,CHONDRICHTHYES.dbf,< 200 m
39394,39394,Rhynchobatus djiddensis,1,NA,CHONDRICHTHYES.dbf,< 200 m
39396,39396,Tetronarce californica,1,NA,CHONDRICHTHYES.dbf,200 m +
39397,39397,Dipturus batis,1,NA,CHONDRICHTHYES.dbf,200 m +
39399,39399,Raja clavata,1,NA,CHONDRICHTHYES.dbf,< 200 m
39400,39400,Raja microocellata,1,NA,CHONDRICHTHYES.dbf,< 200 m
39412,39412,Taeniura lymma,1,NA,CHONDRICHTHYES.dbf,< 200 m
39771,39771,Dipturus laevis,1,NA,CHONDRICHTHYES.dbf,200 m +
60171,60171,Pseudobatos productus,1,NA,CHONDRICHTHYES.dbf,< 200 m
41064,41064,Pseudobatos horkelii,1,NA,CHONDRICHTHYES.dbf,< 200 m
42711,42711,Figaro striatus,1,NA,CHONDRICHTHYES.dbf,200 m +
44229,44229,Bythaelurus immaculatus,1,NA,CHONDRICHTHYES.dbf,200 m +
44210,44210,Apristurus fedorovi,1,NA,CHONDRICHTHYES.dbf,200 m +
44216,44216,Apristurus laurussonii,1,NA,CHONDRICHTHYES.dbf,< 200 m
41746,41746,Centroscyllium kamoharai,1,NA,CHONDRICHTHYES.dbf,200 m +
41747,41747,Centroscymnus coelolepis,1,NA,CHONDRICHTHYES.dbf,200 m +
41739,41739,Carcharhinus tilstoni,1,NA,CHONDRICHTHYES.dbf,200 m +
41740,41740,Centrophorus harrissoni,1,NA,CHONDRICHTHYES.dbf,200 m +
41852,41852,Rhizoprionodon taylori,1,NA,CHONDRICHTHYES.dbf,200 m +
41741,41741,Carcharhinus brachyurus,1,NA,CHONDRICHTHYES.dbf,200 m +
41743,41743,Callorhinchus milii,1,NA,CHONDRICHTHYES.dbf,< 200 m
41749,41749,Centroscymnus owstonii,1,NA,CHONDRICHTHYES.dbf,200 m +
41752,41752,Cephaloscyllium isabellum,1,NA,CHONDRICHTHYES.dbf,200 m +
41753,41753,Cephaloscyllium laticeps,1,NA,CHONDRICHTHYES.dbf,< 200 m
41861,41861,Squalus rancureli,1,NA,CHONDRICHTHYES.dbf,200 m +
41843,41843,Parascyllium sparsimaculatum,1,NA,CHONDRICHTHYES.dbf,200 m +
41844,41844,Parascyllium variolatum,1,NA,CHONDRICHTHYES.dbf,< 200 m
41863,41863,Squatina tergocellata,1,NA,CHONDRICHTHYES.dbf,200 m +
41718,41718,Apristurus albisoma,1,NA,CHONDRICHTHYES.dbf,200 m +
41719,41719,Apristurus exsanguis,1,NA,CHONDRICHTHYES.dbf,200 m +
41720,41720,Asymbolus analis,1,NA,CHONDRICHTHYES.dbf,< 200 m
41721,41721,Asymbolus funebris,1,NA,CHONDRICHTHYES.dbf,< 200 m
41722,41722,Asymbolus occiduus,1,NA,CHONDRICHTHYES.dbf,200 m +
41791,41791,Chiloscyllium indicum,1,NA,CHONDRICHTHYES.dbf,< 200 m
41792,41792,Chiloscyllium griseum,1,NA,CHONDRICHTHYES.dbf,< 200 m
44223,44223,Apristurus platyrhynchus,1,NA,CHONDRICHTHYES.dbf,200 m +
41723,41723,Asymbolus pallidus,1,NA,CHONDRICHTHYES.dbf,200 m +
41724,41724,Asymbolus parvus,1,NA,CHONDRICHTHYES.dbf,200 m +
41725,41725,Asymbolus rubiginosus,1,NA,CHONDRICHTHYES.dbf,200 m +
41726,41726,Asymbolus submaculatus,1,NA,CHONDRICHTHYES.dbf,200 m +
41727,41727,Asymbolus vincenti,1,NA,CHONDRICHTHYES.dbf,200 m +
41728,41728,Atelomycterus fasciatus,1,NA,CHONDRICHTHYES.dbf,< 200 m
41729,41729,Atelomycterus macleayi,1,NA,CHONDRICHTHYES.dbf,< 200 m
41731,41731,Aulohalaelurus labiosus,1,NA,CHONDRICHTHYES.dbf,< 200 m
41732,41732,Brachaelurus waddi,1,NA,CHONDRICHTHYES.dbf,< 200 m
41733,41733,Carcharhinus cautus,1,NA,CHONDRICHTHYES.dbf,< 200 m
41734,41734,Carcharhinus dussumieri,1,NA,CHONDRICHTHYES.dbf,200 m +
41735,41735,Carcharhinus fitzroyensis,1,NA,CHONDRICHTHYES.dbf,< 200 m
41736,41736,Carcharhinus galapagensis,1,NA,CHONDRICHTHYES.dbf,200 m +
41737,41737,Carcharhinus macloti,1,NA,CHONDRICHTHYES.dbf,200 m +
41738,41738,Carcharhinus sealei,1,NA,CHONDRICHTHYES.dbf,200 m +
41846,41846,Pristiophorus nudipinnis,1,NA,CHONDRICHTHYES.dbf,< 200 m
41848,41848,Rhina ancylostoma,1,NA,CHONDRICHTHYES.dbf,< 200 m
41849,41849,Glaucostegus typus,1,NA,CHONDRICHTHYES.dbf,200 m +
41850,41850,Rhizoprionodon acutus,1,NA,CHONDRICHTHYES.dbf,200 m +
41851,41851,Rhizoprionodon oligolinx,1,NA,CHONDRICHTHYES.dbf,200 m +
41853,41853,Rhynchobatus australiae,1,NA,CHONDRICHTHYES.dbf,200 m +
41854,41854,Rhynchobatus laevis,1,NA,CHONDRICHTHYES.dbf,< 200 m
41860,41860,Squalus melanurus,1,NA,CHONDRICHTHYES.dbf,200 m +
41862,41862,Squatina australis,1,NA,CHONDRICHTHYES.dbf,< 200 m
41864,41864,Sutorectus tentaculatus,1,NA,CHONDRICHTHYES.dbf,< 200 m
41866,41866,Trygonorrhina fasciata,1,NA,CHONDRICHTHYES.dbf,< 200 m
41867,41867,Typhlonarke aysoni,1,NA,CHONDRICHTHYES.dbf,200 m +
41828,41828,Hypnos monopterygius,1,NA,CHONDRICHTHYES.dbf,< 200 m
41829,41829,Iago garricki,1,NA,CHONDRICHTHYES.dbf,200 m +
41793,41793,Chimaera panthera,1,NA,CHONDRICHTHYES.dbf,200 m +
41794,41794,Chlamydoselachus anguineus,1,NA,CHONDRICHTHYES.dbf,200 m +
41795,41795,Cirrhigaleus barbifer,1,NA,CHONDRICHTHYES.dbf,200 m +
41796,41796,Bathytoshia brevicaudata,1,NA,CHONDRICHTHYES.dbf,200 m +
41797,41797,Hemitrygon fluviorum,1,NA,CHONDRICHTHYES.dbf,< 200 m
41798,41798,Deania calcea,1,NA,CHONDRICHTHYES.dbf,200 m +
41799,41799,Dipturus innominatus,1,NA,CHONDRICHTHYES.dbf,200 m +
41800,41800,Zearaja nasutus,1,NA,CHONDRICHTHYES.dbf,200 m +
41801,41801,Echinorhinus brucus,1,NA,CHONDRICHTHYES.dbf,200 m +
41802,41802,Echinorhinus cookei,1,NA,CHONDRICHTHYES.dbf,200 m +
41820,41820,Hemiscyllium trispeculare,1,NA,CHONDRICHTHYES.dbf,< 200 m
41821,41821,Hemitriakis abdita,1,NA,CHONDRICHTHYES.dbf,200 m +
41822,41822,Hemitriakis falcata,1,NA,CHONDRICHTHYES.dbf,< 200 m
41823,41823,Heptranchias perlo,1,NA,CHONDRICHTHYES.dbf,200 m +
41824,41824,Heterodontus galeatus,1,NA,CHONDRICHTHYES.dbf,< 200 m
41825,41825,Heterodontus zebra,1,NA,CHONDRICHTHYES.dbf,200 m +
41826,41826,Hydrolagus bemisi,1,NA,CHONDRICHTHYES.dbf,200 m +
41827,41827,Hydrolagus novaezealandiae,1,NA,CHONDRICHTHYES.dbf,200 m +
41804,41804,Etmopterus caudistigmus,1,NA,CHONDRICHTHYES.dbf,200 m +
41805,41805,Etmopterus dianthus,1,NA,CHONDRICHTHYES.dbf,200 m +
41806,41806,Etmopterus dislineatus,1,NA,CHONDRICHTHYES.dbf,200 m +
41807,41807,Etmopterus evansi,1,NA,CHONDRICHTHYES.dbf,200 m +
41808,41808,Etmopterus fusus,1,NA,CHONDRICHTHYES.dbf,200 m +
41830,41830,Isistius brasiliensis,1,NA,CHONDRICHTHYES.dbf,200 m +
41831,41831,Loxodon macrorhinus,1,NA,CHONDRICHTHYES.dbf,200 m +
41809,41809,Etmopterus pseudosqualiolus,1,NA,CHONDRICHTHYES.dbf,200 m +
41810,41810,Eusphyra blochii,1,NA,CHONDRICHTHYES.dbf,< 200 m
41811,41811,Figaro boardmani,1,NA,CHONDRICHTHYES.dbf,200 m +
41812,41812,Galeus gracilis,1,NA,CHONDRICHTHYES.dbf,200 m +
41813,41813,Gogolia filewoodi,1,NA,CHONDRICHTHYES.dbf,200 m +
41814,41814,Gollum attenuatus,1,NA,CHONDRICHTHYES.dbf,200 m +
41818,41818,Hemiscyllium ocellatum,1,NA,CHONDRICHTHYES.dbf,< 200 m
41845,41845,Parmaturus macmillani,1,NA,CHONDRICHTHYES.dbf,200 m +
41855,41855,Scymnodalatias albicauda,1,NA,CHONDRICHTHYES.dbf,200 m +
41856,41856,Scymnodalatias sherwoodi,1,NA,CHONDRICHTHYES.dbf,200 m +
41857,41857,Somniosus antarcticus,1,NA,CHONDRICHTHYES.dbf,200 m +
41858,41858,Squaliolus aliae,1,NA,CHONDRICHTHYES.dbf,200 m +
41859,41859,Squalus megalops,1,NA,CHONDRICHTHYES.dbf,200 m +
41871,41871,Centrophorus squamosus,1,NA,CHONDRICHTHYES.dbf,200 m +
41872,41872,Chiloscyllium punctatum,1,NA,CHONDRICHTHYES.dbf,< 200 m
41873,41873,Eucrossorhinus dasypogon,1,NA,CHONDRICHTHYES.dbf,< 200 m
41874,41874,Hemipristis elongata,1,NA,CHONDRICHTHYES.dbf,< 200 m
41875,41875,Hemiscyllium hallstromi,1,NA,CHONDRICHTHYES.dbf,< 200 m
41877,41877,Squalus mitsukurii,1,NA,CHONDRICHTHYES.dbf,< 200 m
41878,71711344,Stegostoma fasciatum,1,Eastern Indonesian-Oceania subpopulation,CHONDRICHTHYES.dbf,200 m +
41878,71711476,Stegostoma fasciatum,1,Indian Ocean-Southeast Asian subpopulation,CHONDRICHTHYES.dbf,200 m +
44206,44206,Oxynotus japonicus,1,NA,CHONDRICHTHYES.dbf,200 m +
42712,42712,Glyphis garricki,1,NA,CHONDRICHTHYES.dbf,< 200 m
42730,42730,Urolophus kapalensis,1,NA,CHONDRICHTHYES.dbf,200 m +
42838,42838,Centrophorus moluccensis,1,NA,CHONDRICHTHYES.dbf,200 m +
42838,16727327,Centrophorus moluccensis,1,Centrophorus moluccensis (Eastern Australian),CHONDRICHTHYES.dbf,200 m +
44217,44217,Apristurus longicephalus,1,NA,CHONDRICHTHYES.dbf,200 m +
44218,44218,Apristurus macrorhynchus,1,NA,CHONDRICHTHYES.dbf,200 m +
44225,44225,Apristurus sinensis,1,NA,CHONDRICHTHYES.dbf,200 m +
44226,44226,Apristurus spongiceps,1,NA,CHONDRICHTHYES.dbf,200 m +
44646,44646,Urobatis marmoratus,1,NA,CHONDRICHTHYES.dbf,200 m +
44219,44219,Apristurus macrostomus,1,NA,CHONDRICHTHYES.dbf,200 m +
44220,44220,Apristurus micropterygeus,1,NA,CHONDRICHTHYES.dbf,200 m +
44221,44221,Apristurus parvipinnis,1,NA,CHONDRICHTHYES.dbf,200 m +
44222,44222,Apristurus pinguis,1,NA,CHONDRICHTHYES.dbf,200 m +
44224,44224,Apristurus profundorum,1,NA,CHONDRICHTHYES.dbf,200 m +
42703,42703,Apristurus bucephalus,1,NA,CHONDRICHTHYES.dbf,200 m +
42704,42704,Apristurus australis,1,NA,CHONDRICHTHYES.dbf,200 m +
44647,44647,Urotrygon chilensis,1,NA,CHONDRICHTHYES.dbf,200 m +
44649,44649,Galeus polli,1,NA,CHONDRICHTHYES.dbf,200 m +
44650,44650,Rajella barnardi,1,NA,CHONDRICHTHYES.dbf,200 m +
44651,44651,Rajella dissimilis,1,NA,CHONDRICHTHYES.dbf,200 m +
42701,42701,Apristurus ampliceps,1,NA,CHONDRICHTHYES.dbf,200 m +
44608,44608,Dipturus lanceorostratus,1,NA,CHONDRICHTHYES.dbf,200 m +
42720,42720,Pristiophorus delicatus,1,NA,CHONDRICHTHYES.dbf,200 m +
42721,42721,Rhinobatos sainsburyi,1,NA,CHONDRICHTHYES.dbf,< 200 m
44572,44572,Apristurus canutus,1,NA,CHONDRICHTHYES.dbf,< 200 m
42716,42716,Mustelus stevensi,1,NA,CHONDRICHTHYES.dbf,< 200 m
42717,42717,Orectolobus hutchinsi,1,NA,CHONDRICHTHYES.dbf,< 200 m
44595,44595,Rhinoptera brasiliensis,1,NA,CHONDRICHTHYES.dbf,< 200 m
42725,42725,Squalus crassispinus,1,NA,CHONDRICHTHYES.dbf,200 m +
42726,42726,Squalus nasutus,1,NA,CHONDRICHTHYES.dbf,200 m +
42722,42722,Squalus notocaudatus,1,NA,CHONDRICHTHYES.dbf,200 m +
42723,42723,Squalus albifrons,1,NA,CHONDRICHTHYES.dbf,200 m +
42727,42727,Squalus grahami,1,NA,CHONDRICHTHYES.dbf,200 m +
42728,42728,Squatina pseudocellata,1,NA,CHONDRICHTHYES.dbf,200 m +
42838,16727330,Centrophorus moluccensis,1,Centrophorus moluccensis (Western Australian),CHONDRICHTHYES.dbf,200 m +
42838,42838,Centrophorus moluccensis,6,NA,CHONDRICHTHYES.dbf,200 m +
44170,44170,Bythaelurus dawsoni,1,NA,CHONDRICHTHYES.dbf,200 m +
44171,44171,Bythaelurus incanus,1,NA,CHONDRICHTHYES.dbf,200 m +
44183,44183,Beringraja binoculata,1,NA,CHONDRICHTHYES.dbf,< 200 m
44186,44186,Aptychotrema vincentiana,1,NA,CHONDRICHTHYES.dbf,< 200 m
44228,44228,Bythaelurus hispidus,1,NA,CHONDRICHTHYES.dbf,200 m +
44205,44205,Trigonognathus kabeyai,1,NA,CHONDRICHTHYES.dbf,200 m +
44211,44211,Apristurus gibbosus,1,NA,CHONDRICHTHYES.dbf,200 m +
44212,44212,Apristurus herklotsi,1,NA,CHONDRICHTHYES.dbf,200 m +
44213,44213,Apristurus internatus,1,NA,CHONDRICHTHYES.dbf,200 m +
44214,44214,Apristurus investigatoris,1,NA,CHONDRICHTHYES.dbf,200 m +
44215,44215,Apristurus kampae,1,NA,CHONDRICHTHYES.dbf,200 m +
44656,44656,Gurgesiella dorsalifera,1,NA,CHONDRICHTHYES.dbf,200 m +
44657,44657,Apristurus microps,1,NA,CHONDRICHTHYES.dbf,200 m +
44609,44609,Dipturus pullopunctatus,1,NA,CHONDRICHTHYES.dbf,200 m +
44575,44575,Atlantoraja castelnaui,1,NA,CHONDRICHTHYES.dbf,200 m +
44496,44496,Pliotrema warreni,1,NA,CHONDRICHTHYES.dbf,200 m +
44576,44576,Bathyraja longicauda,1,NA,CHONDRICHTHYES.dbf,200 m +
44577,44577,Benthobatis kreffti,1,NA,CHONDRICHTHYES.dbf,200 m +
44610,44610,Dipturus stenorhynchus,1,NA,CHONDRICHTHYES.dbf,200 m +
44611,44611,Eridacnis sinuans,1,NA,CHONDRICHTHYES.dbf,200 m +
44612,44612,Halaelurus lineatus,1,NA,CHONDRICHTHYES.dbf,200 m +
44613,44613,Halaelurus natalensis,1,NA,CHONDRICHTHYES.dbf,200 m +
44614,44614,Heterodontus ramalheira,1,NA,CHONDRICHTHYES.dbf,200 m +
44596,44596,Sympterygia brevicaudata,1,NA,CHONDRICHTHYES.dbf,< 200 m
44597,44597,Sympterygia bonapartii,1,NA,CHONDRICHTHYES.dbf,200 m +
44598,44598,Urotrygon microphthalmum,1,NA,CHONDRICHTHYES.dbf,200 m +
44599,44599,Apristurus manis,1,NA,CHONDRICHTHYES.dbf,200 m +
44514,44514,Centroscyllium nigrum,1,NA,CHONDRICHTHYES.dbf,200 m +
44515,44515,Mollisquama parini,1,NA,CHONDRICHTHYES.dbf,200 m +
44607,44607,Dipturus campbelli,1,NA,CHONDRICHTHYES.dbf,200 m +
44563,44563,Centrophorus isodon,1,NA,CHONDRICHTHYES.dbf,200 m +
44564,44564,Miroscyllium sheikoi,1,NA,CHONDRICHTHYES.dbf,200 m +
44565,44565,Mitsukurina owstoni,1,NA,CHONDRICHTHYES.dbf,200 m +
44566,44566,Pseudotriakis microdon,1,NA,CHONDRICHTHYES.dbf,200 m +
44567,44567,Centroscyllium granulatum,1,NA,CHONDRICHTHYES.dbf,200 m +
44568,44568,Oxynotus caribbaeus,1,NA,CHONDRICHTHYES.dbf,200 m +
44569,44569,Proscymnodon macracanthus,1,NA,CHONDRICHTHYES.dbf,200 m +
44570,44570,Scymnodalatias oligodon,1,NA,CHONDRICHTHYES.dbf,200 m +
44571,44571,Squatina armata,1,NA,CHONDRICHTHYES.dbf,200 m +
44573,44573,Apristurus nasutus,1,NA,CHONDRICHTHYES.dbf,200 m +
44574,44574,Apristurus stenseni,1,NA,CHONDRICHTHYES.dbf,200 m +
44578,44578,Galeus mincaronei,1,NA,CHONDRICHTHYES.dbf,200 m +
44579,44579,Heterodontus quoyi,1,NA,CHONDRICHTHYES.dbf,< 200 m
44580,44580,Mustelus dorsalis,1,NA,CHONDRICHTHYES.dbf,200 m +
44581,44581,Mustelus fasciatus,1,NA,CHONDRICHTHYES.dbf,200 m +
44582,44582,Psammobatis bergi,1,NA,CHONDRICHTHYES.dbf,200 m +
44583,44583,Psammobatis extenta,1,NA,CHONDRICHTHYES.dbf,200 m +
44584,44584,Pseudobatos planiceps,1,NA,CHONDRICHTHYES.dbf,200 m +
44585,44585,Schroederichthys chilensis,1,NA,CHONDRICHTHYES.dbf,200 m +
44586,44586,Schroederichthys saurisqualus,1,NA,CHONDRICHTHYES.dbf,200 m +
44587,44587,Schroederichthys tenuis,1,NA,CHONDRICHTHYES.dbf,200 m +
44588,44588,Scyliorhinus besnardi,1,NA,CHONDRICHTHYES.dbf,200 m +
44589,44589,Scyliorhinus haeckelii,1,NA,CHONDRICHTHYES.dbf,200 m +
44590,44590,Scyliorhinus hesperius,1,NA,CHONDRICHTHYES.dbf,200 m +
44591,44591,Sphyrna corona,1,NA,CHONDRICHTHYES.dbf,200 m +
44592,44592,Hypanus guttatus,1,NA,CHONDRICHTHYES.dbf,< 200 m
44600,44600,Anacanthobatis marmoratus,1,NA,CHONDRICHTHYES.dbf,200 m +
44601,44601,Anacanthobatis ori,1,NA,CHONDRICHTHYES.dbf,200 m +
44602,44602,Apristurus saldanha,1,NA,CHONDRICHTHYES.dbf,200 m +
44603,44603,Euprotomicroides zantedeschia,1,NA,CHONDRICHTHYES.dbf,200 m +
44604,44604,Bythaelurus clevai,1,NA,CHONDRICHTHYES.dbf,200 m +
44605,44605,Bythaelurus lutarius,1,NA,CHONDRICHTHYES.dbf,200 m +
44606,44606,Cephaloscyllium sufflans,1,NA,CHONDRICHTHYES.dbf,200 m +
44615,44615,Neoraja stehmanni,1,NA,CHONDRICHTHYES.dbf,200 m +
44645,44645,Rajella sadowskii,1,NA,CHONDRICHTHYES.dbf,200 m +
44618,44618,Rajella caudaspinosa,1,NA,CHONDRICHTHYES.dbf,200 m +
44619,44619,Rajella leopardus,1,NA,CHONDRICHTHYES.dbf,200 m +
44620,44620,Rajella ravidula,1,NA,CHONDRICHTHYES.dbf,200 m +
44621,44621,Torpedo fuscomaculata,1,NA,CHONDRICHTHYES.dbf,200 m +
44640,44640,Psammobatis normani,1,NA,CHONDRICHTHYES.dbf,200 m +
44641,44641,Psammobatis rudis,1,NA,CHONDRICHTHYES.dbf,200 m +
44642,44642,Sympterygia acuta,1,NA,CHONDRICHTHYES.dbf,200 m +
44643,44643,Sympterygia lima,1,NA,CHONDRICHTHYES.dbf,200 m +
44644,44644,Dipturus leptocaudus,1,NA,CHONDRICHTHYES.dbf,200 m +
44652,44652,Amblyraja frerichsi,1,NA,CHONDRICHTHYES.dbf,200 m +
44653,44653,Aculeola nigra,1,NA,CHONDRICHTHYES.dbf,200 m +
44654,44654,Gurgesiella furvescens,1,NA,CHONDRICHTHYES.dbf,200 m +
44655,44655,Rajella nigerrima,1,NA,CHONDRICHTHYES.dbf,200 m +
44666,44666,Rhizoprionodon lalandii,1,NA,CHONDRICHTHYES.dbf,200 m +
44993,44993,Discopyge tschudii,1,NA,CHONDRICHTHYES.dbf,200 m +
44996,44996,Squatina africana,1,NA,CHONDRICHTHYES.dbf,200 m +
46864,46864,Centroselachus crepidater,1,NA,CHONDRICHTHYES.dbf,200 m +
46865,46865,Proscymnodon plunketi,1,NA,CHONDRICHTHYES.dbf,200 m +
103055459,103055459,Apristurus breviventralis,1,NA,CHONDRICHTHYES.dbf,200 m +
161470,161470,Apristurus indicus,1,NA,CHONDRICHTHYES.dbf,200 m +
63113,63113,Bathyraja griseocauda,1,NA,CHONDRICHTHYES.dbf,200 m +
60125,60125,Myliobatis longirostris,1,NA,CHONDRICHTHYES.dbf,< 200 m
60132,60132,Torpedo andersoni,1,NA,CHONDRICHTHYES.dbf,200 m +
60142,60142,Neoharriotta pinnata,1,NA,CHONDRICHTHYES.dbf,200 m +
60144,60144,Rhinochimaera africana,1,NA,CHONDRICHTHYES.dbf,200 m +
60145,60145,Rhinochimaera atlantica,1,NA,CHONDRICHTHYES.dbf,200 m +
60146,60146,Rhinochimaera pacifica,1,NA,CHONDRICHTHYES.dbf,200 m +
60147,60147,Telatrygon acutirostra,1,NA,CHONDRICHTHYES.dbf,200 m +
60080,60080,Trygonoptera galba,1,NA,CHONDRICHTHYES.dbf,< 200 m
60081,60081,Trygonoptera imitata,1,NA,CHONDRICHTHYES.dbf,200 m +
60082,60082,Trygonoptera mucosa,1,NA,CHONDRICHTHYES.dbf,200 m +
60083,60083,Trygonoptera ovalis,1,NA,CHONDRICHTHYES.dbf,200 m +
60084,60084,Trygonoptera personata,1,NA,CHONDRICHTHYES.dbf,200 m +
60085,60085,Trygonoptera testacea,1,NA,CHONDRICHTHYES.dbf,< 200 m
60151,60151,Fontitrygon colarensis,1,NA,CHONDRICHTHYES.dbf,200 m +
60152,60152,Hypanus dipterurus,1,NA,CHONDRICHTHYES.dbf,< 200 m
60153,60153,Fontitrygon geijskesi,1,NA,CHONDRICHTHYES.dbf,200 m +
60154,60154,Dasyatis hypostigma,1,NA,CHONDRICHTHYES.dbf,200 m +
60092,60092,Urolophus expansus,1,NA,CHONDRICHTHYES.dbf,200 m +
60093,60093,Urolophus flavomosaicus,1,NA,CHONDRICHTHYES.dbf,200 m +
60094,60094,Urolophus gigas,1,NA,CHONDRICHTHYES.dbf,200 m +
60160,60160,Telatrygon zugei,1,NA,CHONDRICHTHYES.dbf,200 m +
60088,60088,Urolophus bucculentus,1,NA,CHONDRICHTHYES.dbf,200 m +
60089,60089,Urolophus circularis,1,NA,CHONDRICHTHYES.dbf,< 200 m
60090,60090,Urolophus cruciatus,1,NA,CHONDRICHTHYES.dbf,200 m +
60091,60091,Urolophus deforgesi,1,NA,CHONDRICHTHYES.dbf,200 m +
60098,60098,Urolophus mitosis,1,NA,CHONDRICHTHYES.dbf,200 m +
60162,60162,Taeniurops meyeni,1,NA,CHONDRICHTHYES.dbf,200 m +
60163,60163,Acroteriobatus annulatus,1,NA,CHONDRICHTHYES.dbf,< 200 m
60164,60164,Acroteriobatus blochii,1,NA,CHONDRICHTHYES.dbf,< 200 m
60166,60166,Glaucostegus granulatus,1,NA,CHONDRICHTHYES.dbf,200 m +
60167,60167,Rhinobatos hynnicephalus,1,NA,CHONDRICHTHYES.dbf,200 m +
60168,60168,Pseudobatos leucorhynchus,1,NA,CHONDRICHTHYES.dbf,< 200 m
60099,60099,Urolophus neocaledoniensis,1,NA,CHONDRICHTHYES.dbf,200 m +
60133,60133,Torpedo microdiscus,1,NA,CHONDRICHTHYES.dbf,200 m +
60134,60134,Torpedo panthera,1,NA,CHONDRICHTHYES.dbf,200 m +
60135,60135,Tetronarce puelcha,1,NA,CHONDRICHTHYES.dbf,200 m +
60136,60136,Torpedo sinuspersici,1,NA,CHONDRICHTHYES.dbf,200 m +
60137,60137,Tetronarce tremens,1,NA,CHONDRICHTHYES.dbf,200 m +
60138,60138,Callorhinchus capensis,1,NA,CHONDRICHTHYES.dbf,200 m +
60139,60139,Harriotta haeckeli,1,NA,CHONDRICHTHYES.dbf,200 m +
60140,60140,Harriotta raleighana,1,NA,CHONDRICHTHYES.dbf,200 m +
60097,60097,Urolophus lobatus,1,NA,CHONDRICHTHYES.dbf,200 m +
60108,60108,Urobatis halleri,1,NA,CHONDRICHTHYES.dbf,200 m +
60100,60100,Urolophus orarius,1,NA,CHONDRICHTHYES.dbf,200 m +
60101,60101,Urolophus papilio,1,NA,CHONDRICHTHYES.dbf,200 m +
60102,60102,Urolophus paucimaculatus,1,NA,CHONDRICHTHYES.dbf,200 m +
60109,60109,Urobatis jamaicensis,1,NA,CHONDRICHTHYES.dbf,< 200 m
60110,60110,Urobatis maculatus,1,NA,CHONDRICHTHYES.dbf,< 200 m
60111,60111,Plesiobatis daviesi,1,NA,CHONDRICHTHYES.dbf,200 m +
60112,60112,Platyrhinoidis triseriata,1,NA,CHONDRICHTHYES.dbf,< 200 m
60113,60113,Gymnura zonura,1,NA,CHONDRICHTHYES.dbf,200 m +
60115,60115,Gymnura micrura,1,NA,CHONDRICHTHYES.dbf,< 200 m
60116,60116,Gymnura natalensis,1,NA,CHONDRICHTHYES.dbf,200 m +
60117,60117,Gymnura poecilura,1,NA,CHONDRICHTHYES.dbf,200 m +
60118,60118,Dipturus crosnieri,1,NA,CHONDRICHTHYES.dbf,200 m +
60119,60119,Aetobatus flagellum,1,NA,CHONDRICHTHYES.dbf,200 m +
60120,60120,Aetomylaeus maculatus,1,NA,CHONDRICHTHYES.dbf,200 m +
60121,60121,Aetomylaeus vespertilio,1,NA,CHONDRICHTHYES.dbf,200 m +
