iucn_sid,iucn_rgn,pop_trend
192936,global,unknown
192937,global,unknown
192939,global,unknown
192941,global,unknown
192942,global,unknown
192943,global,stable
192944,global,decreasing
192945,global,unknown
192948,global,unknown
192982,global,unknown
192986,global,stable
192987,global,unknown
192991,global,unknown
192992,global,unknown
192996,global,unknown
192997,global,unknown
192998,global,unknown
193000,global,stable
193002,global,unknown
193003,global,unknown
193007,global,stable
193009,global,stable
19301,global,NA
193011,global,unknown
193013,global,unknown
193016,global,unknown
193017,global,unknown
193018,global,unknown
19302,global,NA
193020,global,unknown
193022,global,unknown
193024,global,unknown
193025,global,stable
193027,global,unknown
193028,global,unknown
193030,global,unknown
193031,global,stable
193032,global,stable
193035,global,stable
193037,global,unknown
193039,global,unknown
193040,global,stable
193041,global,unknown
193042,global,unknown
193043,global,unknown
193048,global,stable
193055,global,unknown
193057,global,unknown
193059,global,unknown
193060,global,unknown
193062,global,unknown
193063,global,stable
193066,global,unknown
193067,global,unknown
193068,global,unknown
193073,global,unknown
193074,global,unknown
193075,global,unknown
193076,global,stable
193078,global,unknown
193080,global,unknown
193082,global,unknown
193087,global,unknown
193089,global,unknown
193091,global,unknown
193092,global,stable
193093,global,unknown
193100,global,unknown
193107,global,unknown
193108,global,unknown
193109,global,stable
193114,global,unknown
193123,global,stable
193127,global,unknown
193128,global,unknown
193130,global,stable
193131,global,unknown
193133,global,unknown
193139,global,unknown
193140,global,unknown
193143,global,unknown
193145,global,unknown
193148,global,unknown
193150,global,stable
193151,global,stable
193152,global,unknown
193154,global,stable
193155,global,unknown
193156,global,unknown
193159,global,stable
193160,global,unknown
193162,global,unknown
193163,global,unknown
193167,global,stable
193168,global,unknown
193174,global,unknown
193175,global,stable
193179,global,stable
193187,global,unknown
193188,global,unknown
193189,global,unknown
193196,global,stable
193200,global,unknown
193203,global,unknown
193204,global,stable
193205,global,stable
193206,global,unknown
193209,global,unknown
193212,global,stable
193213,global,unknown
193214,global,unknown
193215,global,unknown
193216,global,unknown
193217,global,unknown
193221,global,unknown
193223,global,unknown
193226,global,unknown
193227,global,unknown
193228,global,unknown
193229,global,unknown
193230,global,unknown
193235,global,unknown
193237,global,unknown
193238,global,unknown
193241,global,unknown
193242,global,unknown
193244,global,unknown
193245,global,unknown
193246,global,stable
193247,global,unknown
193248,global,unknown
193250,global,unknown
193251,global,unknown
193256,global,unknown
193264,global,unknown
193265,global,unknown
193266,global,increasing
193267,global,unknown
193268,global,unknown
193269,global,decreasing
193270,global,stable
193271,global,unknown
193272,global,unknown
193273,global,unknown
193274,global,unknown
193318,global,unknown
193467,global,unknown
193471,global,stable
193472,global,unknown
193598,global,decreasing
193599,global,unknown
193600,global,unknown
193601,global,unknown
193602,global,decreasing
193605,global,decreasing
193606,global,unknown
193607,global,unknown
193609,global,unknown
193611,global,unknown
193612,global,decreasing
193613,global,unknown
193614,global,unknown
193615,global,unknown
193620,global,unknown
193621,global,unknown
193622,global,decreasing
193623,global,unknown
193624,global,decreasing
193628,global,unknown
193630,global,unknown
193631,global,unknown
193632,global,unknown
193634,global,unknown
193636,global,unknown
193637,global,unknown
193638,global,unknown
193641,global,decreasing
193642,global,unknown
193644,global,unknown
193646,global,unknown
193647,global,stable
193650,global,unknown
193654,global,unknown
193655,global,unknown
193656,global,unknown
193659,global,stable
193660,global,unknown
193661,global,unknown
193662,global,stable
193663,global,unknown
193664,global,unknown
193666,global,decreasing
193667,global,unknown
193668,global,unknown
193669,global,unknown
193670,global,unknown
193671,global,unknown
193672,global,unknown
193675,global,unknown
193676,global,unknown
193677,global,unknown
193678,global,unknown
193679,global,unknown
193680,global,unknown
193685,global,stable
193686,global,unknown
193689,global,unknown
193691,global,unknown
193693,global,unknown
193695,global,unknown
193696,global,stable
193697,global,unknown
193698,global,unknown
193699,global,unknown
193700,global,decreasing
193701,global,unknown
193702,global,unknown
193703,global,unknown
193704,global,unknown
193705,global,unknown
193706,global,unknown
193709,global,unknown
193711,global,unknown
193712,global,unknown
193716,global,unknown
193717,global,unknown
193718,global,unknown
193721,global,unknown
193722,global,unknown
193723,global,unknown
193725,global,unknown
193730,global,unknown
193733,global,unknown
193734,global,unknown
193735,global,unknown
193736,global,decreasing
193737,global,unknown
193741,global,unknown
193742,global,unknown
193743,global,unknown
193745,global,unknown
193746,global,unknown
193747,global,unknown
193749,global,unknown
193750,global,unknown
193751,global,unknown
193752,global,unknown
193753,global,unknown
193758,global,unknown
193759,global,unknown
193760,global,unknown
193762,global,unknown
193766,global,unknown
193767,global,unknown
193768,global,unknown
193769,global,unknown
193771,global,unknown
193772,global,unknown
193775,global,unknown
193779,global,unknown
193780,global,unknown
193781,global,decreasing
193782,global,unknown
193784,global,unknown
193785,global,unknown
193786,global,unknown
193787,global,unknown
193788,global,unknown
193789,global,unknown
193792,global,unknown
193793,global,unknown
193796,global,decreasing
193799,global,unknown
193802,global,unknown
193803,global,unknown
193804,global,unknown
193805,global,unknown
193809,global,decreasing
193810,global,decreasing
193813,global,unknown
193815,global,unknown
193816,global,unknown
193817,global,unknown
193820,global,unknown
193822,global,unknown
193825,global,unknown
193826,global,unknown
19387,global,unknown
19388,global,stable
194085,global,unknown
194087,global,unknown
194289,global,unknown
194298,global,unknown
194299,global,decreasing
194300,global,decreasing
194301,global,unknown
194302,global,unknown
194303,global,decreasing
194305,global,unknown
194306,global,unknown
194307,global,unknown
194308,global,unknown
194309,global,unknown
194331,global,unknown
194332,global,unknown
194333,global,unknown
194334,global,unknown
194335,global,unknown
194336,global,unknown
194337,global,unknown
194338,global,unknown
194339,global,unknown
194340,global,unknown
194341,global,decreasing
194342,global,unknown
194343,global,decreasing
194344,global,decreasing
194345,global,unknown
194346,global,unknown
194347,global,unknown
194348,global,unknown
194349,global,unknown
194350,global,unknown
194351,global,unknown
194352,global,unknown
194353,global,unknown
194354,global,unknown
194355,global,unknown
194356,global,unknown
194358,global,unknown
194359,global,unknown
194360,global,unknown
194361,global,unknown
194363,global,unknown
194364,global,unknown
194365,global,decreasing
194366,global,unknown
194367,global,unknown
194368,global,unknown
194369,global,unknown
194370,global,unknown
194371,global,unknown
194373,global,unknown
194374,global,unknown
194375,global,unknown
194376,global,stable
194377,global,unknown
194379,global,unknown
194380,global,unknown
194382,global,unknown
194383,global,unknown
194384,global,stable
194385,global,unknown
194386,global,unknown
194387,global,unknown
194388,global,unknown
194389,global,unknown
194391,global,unknown
194392,global,unknown
194393,global,unknown
194394,global,unknown
194398,global,unknown
194399,global,unknown
194400,global,unknown
194401,global,unknown
194402,global,unknown
194403,global,unknown
194405,global,unknown
194406,global,decreasing
194407,global,unknown
194408,global,unknown
194409,global,unknown
194413,global,unknown
194414,global,unknown
194415,global,unknown
194416,global,unknown
194417,global,unknown
194418,global,unknown
194419,global,unknown
194420,global,unknown
194421,global,unknown
194422,global,unknown
194425,global,unknown
194427,global,unknown
194428,global,unknown
194430,global,unknown
194432,global,unknown
194433,global,unknown
194434,global,unknown
194435,global,unknown
194436,global,unknown
194437,global,unknown
194439,global,unknown
194440,global,unknown
194441,global,unknown
194442,global,unknown
194812,global,unknown
194814,global,unknown
194815,global,stable
194816,global,unknown
194818,global,unknown
194819,global,unknown
194821,global,unknown
194838,global,unknown
194840,global,unknown
194843,global,stable
194844,global,stable
194845,global,unknown
194846,global,unknown
194847,global,unknown
194848,global,unknown
194850,global,unknown
194851,global,unknown
194853,global,unknown
194854,global,unknown
194855,global,stable
194856,global,unknown
194857,global,unknown
194859,global,unknown
194860,global,unknown
194862,global,unknown
194863,global,unknown
194865,global,unknown
194867,global,unknown
194868,global,unknown
194869,global,unknown
194872,global,unknown
194873,global,stable
194874,global,unknown
194875,global,unknown
194876,global,unknown
194877,global,stable
194879,global,stable
19488,global,decreasing
194881,global,stable
194882,global,stable
194883,global,unknown
194884,global,stable
194885,global,unknown
194887,global,stable
194889,global,unknown
194891,global,stable
194893,global,stable
194894,global,unknown
194895,global,stable
194896,global,stable
194897,global,unknown
194898,global,stable
194900,global,unknown
194901,global,unknown
194902,global,unknown
194903,global,unknown
194904,global,unknown
194905,global,stable
194906,global,stable
194907,global,unknown
194908,global,unknown
194909,global,stable
194910,global,stable
194911,global,stable
194912,global,stable
194913,global,unknown
194914,global,stable
194960,global,stable
194967,global,unknown
194968,global,unknown
194969,global,increasing
194970,global,stable
194971,global,unknown
194973,global,unknown
194974,global,unknown
194980,global,unknown
194981,global,unknown
194984,global,unknown
194986,global,unknown
194989,global,unknown
194991,global,unknown
194992,global,unknown
194993,global,unknown
194995,global,unknown
194997,global,unknown
194998,global,unknown
194999,global,unknown
195001,global,unknown
195003,global,unknown
195016,global,unknown
195021,global,unknown
