loiczid,meow_id,meow_adj
22559,4,3
22560,4,3
22561,4,3
22562,4,3
22563,4,3
22564,4,3
22565,4,3
22566,4,3
22567,4,3
22568,4,3
22637,3,50
22638,3,50
22639,3,184
22640,3,184
22641,3,184
22642,3,184
22643,3,184
22644,3,184
22645,3,184
22646,3,184
22647,3,184
22648,3,184
22649,3,184
22650,3,184
22651,3,184
22652,3,184
22653,3,184
22654,3,184
22660,2,184
22661,2,184
22662,2,184
22663,2,184
22664,2,184
22665,2,184
22666,2,184
22667,2,184
22668,2,184
22705,18,75
22706,18,75
22707,18,75
22708,18,75
22709,18,75
22710,18,75
22711,18,75
22712,18,75
22713,18,75
22714,18,75
22715,18,75
22716,18,75
22717,18,75
22718,18,75
22719,18,75
22720,18,75
22721,18,192
22722,18,192
22723,18,192
22724,18,192
22725,18,192
22726,18,192
22727,18,192
22728,18,192
22729,18,192
22730,18,192
22731,18,192
22732,18,192
22733,18,192
22734,18,192
22735,18,192
22736,18,192
22737,18,192
22738,18,192
22739,18,192
22740,18,192
22741,18,192
22742,18,192
22743,18,192
22744,18,192
22745,18,207
22746,18,207
22747,18,207
22748,18,207
22749,18,207
22750,18,207
22751,18,207
22752,18,207
22753,18,207
22754,18,207
22755,18,207
22756,18,207
22757,18,207
22765,18,207
22766,18,207
22767,18,207
22768,18,49
22769,18,49
22770,18,49
22771,18,49
22772,18,49
22773,18,49
22774,18,49
22775,18,49
22776,18,49
22777,18,174
22778,18,174
22779,18,174
22780,18,174
22781,18,174
22782,18,174
22783,18,174
22784,18,174
22785,18,174
22786,18,174
22787,18,174
22788,18,174
22789,18,174
22790,18,174
22791,18,174
22792,18,174
22797,17,174
22798,17,174
22799,17,80
22800,17,80
22801,17,80
22802,17,80
22803,17,80
22804,17,80
22805,17,80
22806,17,80
22807,17,80
22808,17,80
22809,17,80
22810,17,80
22811,17,80
22812,17,80
22813,17,80
22814,17,80
22815,17,80
22816,17,80
22817,17,80
22818,17,80
22819,17,80
22820,17,80
22821,17,80
22822,17,80
22823,17,80
22824,17,80
22825,17,80
22826,17,80
22827,17,80
22828,17,80
22829,17,80
22830,17,80
22831,17,70
22832,17,70
22833,17,70
22834,17,70
22835,17,70
22836,17,70
22837,17,70
22838,17,70
22839,17,70
22840,17,70
22841,17,70
22842,17,70
22843,17,70
22844,17,70
22845,17,70
22846,17,70
22847,17,70
22848,17,70
22849,17,70
22850,17,70
22926,16,194
22927,16,194
22928,16,194
22929,16,194
22930,16,194
22931,16,194
22932,16,194
22939,16,194
22940,16,194
22941,16,194
23149,11,43
23150,11,43
23151,11,43
23219,9,22
23220,9,22
23224,9,22
23225,9,22
23227,9,22
23228,9,22
23229,9,22
23230,9,22
23231,9,22
23232,9,22
23233,9,22
23234,9,22
23235,9,22
23236,9,22
23237,9,22
23238,9,22
23239,9,22
23240,9,22
23241,9,22
23242,9,22
23243,9,22
23244,7,22
23245,7,22
23246,7,22
23247,7,22
23248,7,22
23249,7,22
23250,7,22
23251,7,22
23252,7,22
23253,7,22
23254,7,22
23255,7,22
23256,7,22
23257,7,22
23258,7,22
23259,7,22
23260,7,22
23261,7,22
23275,4,3
23276,4,3
23277,4,3
23278,4,3
23279,4,3
23280,4,3
23281,4,3
23282,4,3
23283,4,3
23284,4,3
23285,4,3
23286,4,3
23287,4,3
23288,4,3
23289,4,3
23358,3,50
23359,3,50
23360,3,50
23361,3,50
23362,3,184
23363,3,184
23364,3,184
23365,3,184
23366,3,184
23367,3,184
23368,3,184
23369,3,184
23370,3,184
23371,3,184
23372,3,184
23378,2,184
23379,2,184
23380,2,184
23381,2,184
23382,2,184
23383,2,184
23384,2,184
23385,2,184
23386,2,184
23387,2,184
23388,2,184
23389,2,184
23427,18,75
23428,18,75
23429,18,75
23430,18,75
23431,18,75
23432,18,75
23433,18,75
23434,18,75
23435,18,75
23436,18,75
23437,18,75
23438,18,75
23439,18,75
23440,18,75
23441,18,192
23442,18,192
23443,18,192
23444,18,192
23445,18,192
23446,18,192
23447,18,192
23448,18,192
23449,18,192
23450,18,192
23451,18,192
23452,18,192
23453,18,192
23454,18,192
23455,18,192
23456,18,192
23457,18,192
23458,18,192
23459,18,192
23460,18,192
23461,18,192
23462,18,192
23463,18,207
23464,18,207
23465,18,207
23466,18,207
23467,18,207
23468,18,207
23469,18,207
23470,18,207
23471,18,207
23472,18,207
23473,18,207
23474,18,207
23475,18,207
23476,18,207
23483,18,207
23484,18,207
23485,18,207
23486,18,207
23487,18,207
23488,18,207
23489,18,207
23490,18,207
23491,18,207
23492,18,207
23493,18,49
23494,18,174
23495,18,174
23496,18,174
23497,18,174
23498,18,174
23499,18,174
23500,18,174
23501,18,174
23502,18,174
23503,18,174
23504,18,174
23505,18,174
23506,18,174
23507,18,174
23508,18,174
23509,18,174
23510,18,174
23515,17,174
23516,17,174
23517,17,174
23518,17,174
23519,17,80
23522,17,80
23523,17,80
23524,17,80
23525,17,80
23526,17,80
23527,17,80
23528,17,80
23529,17,80
23530,17,80
23531,17,80
23532,17,80
23533,17,80
23534,17,80
23535,17,80
23536,17,80
23537,17,80
23538,17,80
23539,17,80
23540,17,80
23541,17,80
23542,17,80
23543,17,80
23544,17,80
23545,17,80
23546,17,80
23547,17,80
23548,17,80
23549,17,80
23550,17,80
23551,17,80
23552,17,70
23553,17,70
23554,17,70
23555,17,70
23556,17,70
23557,17,70
23558,17,70
23559,17,70
23560,17,70
23561,17,70
23562,17,70
23563,17,70
23564,17,70
23565,17,70
23566,17,70
23567,17,70
23568,17,70
23569,17,70
23570,17,70
23654,16,194
23655,16,194
23656,16,194
23657,16,194
23658,16,194
23659,16,194
23660,16,194
23661,16,194
23672,16,194
23788,13,64
23868,11,43
23869,11,43
23870,11,43
23871,11,43
23937,9,22
23938,9,22
23942,9,22
23943,9,22
23948,9,22
23950,9,22
23951,9,22
23952,9,22
23953,9,22
23958,9,22
23959,9,22
23960,7,22
23966,7,22
23967,7,22
23968,7,22
23969,7,22
23970,7,22
23971,7,22
23972,7,22
23973,7,22
23974,7,22
23975,7,22
23976,7,22
23977,7,22
23978,7,22
23979,7,22
23980,7,22
23995,4,3
23996,4,3
23997,4,3
23998,4,3
23999,4,3
24e3,4,3
24001,4,3
24002,4,3
24003,4,3
24004,4,3
24005,4,3
24006,4,3
24007,4,3
24008,4,3
24009,4,3
24010,4,3
24074,3,50
24077,3,50
24078,3,50
24079,3,50
24080,3,50
24081,3,50
24082,3,50
24083,3,50
24084,3,50
24085,3,184
24086,3,184
24087,3,184
24088,3,184
24089,3,184
24090,3,184
24091,3,184
24092,3,184
24097,2,184
24098,2,184
24099,2,184
24100,2,184
24101,2,184
24102,2,184
24103,2,184
24104,2,184
24105,2,184
24106,2,184
24107,2,184
24108,2,184
24109,2,184
24110,2,184
24151,18,75
24152,18,75
24153,18,75
24154,18,75
24155,18,75
24156,18,75
24157,18,75
24158,18,75
24159,18,75
24160,18,75
24161,18,192
24162,18,192
24163,18,192
24164,18,192
24165,18,192
24166,18,192
24167,18,192
24168,18,192
24169,18,192
24170,18,192
24171,18,192
24172,18,192
24173,18,192
24174,18,192
24175,18,192
24176,18,192
24177,18,192
24178,18,192
24179,18,192
24180,18,192
24181,18,207
24182,18,207
24183,18,207
24184,18,207
24185,18,207
24186,18,207
24187,18,207
24188,18,207
24189,18,207
24190,18,207
24191,18,207
24192,18,207
24193,18,207
24194,18,207
24195,18,207
24196,18,207
24197,18,207
24198,18,207
24199,18,207
24200,18,207
24201,18,207
24202,18,207
24203,18,207
24204,18,207
24205,18,207
24206,18,207
24207,18,207
24208,18,207
24209,18,207
24210,18,207
24211,18,207
24212,18,207
24213,18,174
24214,18,174
24215,18,174
24216,18,174
24217,18,174
24218,18,174
24219,18,174
24220,18,174
24221,18,174
24222,18,174
24223,18,174
24224,18,174
24225,18,174
24226,18,174
24227,18,174
24228,18,174
24229,18,174
24232,17,174
24233,17,174
24234,17,174
24235,17,174
24236,17,174
24237,17,174
24240,17,80
24241,17,80
24242,17,80
24243,17,80
24244,17,80
24245,17,80
24246,17,80
24247,17,80
24248,17,80
24249,17,80
24250,17,80
24251,17,80
24252,17,80
24253,17,80
24254,17,80
24255,17,80
24256,17,80
24257,17,80
24258,17,80
24259,17,80
24260,17,80
24261,17,80
24262,17,80
24263,17,80
24264,17,80
24265,17,80
24266,17,80
24267,17,80
24268,17,80
24269,17,80
24270,17,80
24271,17,80
24272,17,80
24273,17,70
24274,17,70
24275,17,70
24276,17,70
24277,17,70
24278,17,70
24279,17,70
24280,17,70
24281,17,70
24380,16,194
24504,13,64
24505,13,64
24506,13,64
24507,13,64
24508,13,64
24509,13,64
24510,13,64
24511,13,64
24512,13,64
24513,13,64
24586,11,43
24587,11,43
24588,11,43
24589,11,43
24590,11,43
24602,11,206
24603,11,206
24656,9,22
24657,9,22
24687,7,22
24688,7,22
24689,7,22
24690,7,22
24691,7,22
24692,7,22
24693,7,22
24694,7,22
24695,7,22
24696,7,22
24697,7,22
24698,7,22
24699,7,22
24700,7,22
24716,4,3
24717,4,3
24718,4,3
24719,4,3
24720,4,3
24721,4,3
24722,4,3
24723,4,3
24724,4,3
24725,4,3
24726,4,3
24727,4,3
24728,4,3
24796,3,50
24797,3,50
24798,3,50
24799,3,50
24800,3,50
24801,3,50
24802,3,50
24803,3,50
24804,3,50
24805,3,50
24806,3,50
24807,3,184
24808,3,184
24809,3,184
24810,3,184
24811,3,184
24817,2,184
24818,2,184
24819,2,184
24820,2,184
24821,2,184
24822,2,184
24823,2,184
24824,2,184
24825,2,184
24826,2,184
24827,2,184
24828,2,184
24829,2,184
24830,2,184
24831,2,184
24871,23,87
24872,23,87
24873,18,75
24874,18,75
24875,18,75
24876,18,75
24877,18,75
24878,18,75
24879,18,75
24880,18,192
24881,18,192
24882,18,192
24883,23,67
24884,23,67
24885,23,67
24886,23,67
24887,23,67
24888,23,67
24889,23,67
24890,23,67
24891,23,67
24892,23,67
24893,23,67
24894,23,67
24895,23,67
24896,18,192
24897,18,192
24898,18,192
24899,18,207
24900,18,207
24901,18,207
24902,18,207
24903,18,207
24904,18,207
24905,18,207
24906,18,207
24907,18,207
24908,18,207
24909,18,207
24910,18,207
24911,18,207
24912,18,207
24913,18,207
24914,18,207
24915,18,207
24916,18,207
24917,18,207
24918,18,207
24919,18,207
24920,18,207
24921,18,207
24922,18,207
24923,18,207
24924,18,207
24925,18,207
24926,18,207
24927,18,207
24928,18,207
24929,18,207
24930,18,207
24931,18,207
24932,18,207
24933,18,174
24934,18,174
24935,18,174
24936,18,174
24937,18,174
24938,18,174
24939,18,174
24940,18,174
24941,18,174
24942,18,174
24943,18,174
24944,18,174
24945,18,174
24946,18,174
24947,18,174
24952,17,174
24953,17,174
24954,17,174
24955,17,174
24956,17,174
24957,17,174
24958,17,174
24959,17,174
24960,17,174
24961,17,80
24962,17,80
24963,17,80
24964,17,80
24965,17,80
24966,17,80
24967,17,80
24968,17,80
24969,17,80
24970,17,80
24971,17,80
24972,17,80
24973,17,80
24974,17,80
24975,17,80
24976,17,80
24977,17,80
24978,17,80
24979,17,80
24980,17,80
24981,17,80
24982,17,80
24983,17,80
24986,17,80
24987,17,80
24988,17,80
24989,17,80
24990,17,80
24991,17,80
24992,17,80
24993,17,80
24994,17,70
24995,17,70
24996,17,70
24997,17,70
24998,17,70
24999,17,70
25e3,17,70
25001,17,70
25101,16,194
25106,16,194
25107,16,194
25208,13,64
25210,13,64
25211,13,64
25215,13,64
25216,13,64
25218,13,64
25219,13,64
25220,13,64
25221,13,64
25222,13,64
25223,13,64
25224,13,64
25225,13,64
25226,13,64
25227,13,64
25228,13,64
25229,13,64
25230,13,64
25231,13,64
25232,13,64
25233,13,64
25234,13,64
25236,13,64
25237,13,64
25238,13,64
25305,11,43
25306,11,43
25307,11,43
25308,11,43
25309,11,43
25310,11,43
25321,11,206
25322,11,206
25323,11,206
25324,11,206
25380,9,22
25381,9,22
25410,7,22
25411,7,22
25412,7,22
25413,7,22
25414,7,22
25415,7,22
25416,7,22
25417,7,22
25418,7,22
25419,7,22
25440,4,3
25441,4,3
25442,4,3
25443,4,3
25444,4,3
25445,4,3
25446,4,3
25447,4,3
25448,4,3
25449,4,3
25450,4,3
25516,3,50
25517,3,50
25518,3,50
25519,3,50
25520,3,50
25521,3,50
25522,3,50
25523,3,50
25524,3,50
25525,3,50
25526,3,50
25527,3,50
25528,3,50
25529,3,50
25530,3,184
25536,2,184
25537,2,184
25538,2,184
25539,2,184
25540,2,184
25541,2,184
25542,2,184
25543,2,184
25544,2,184
25545,2,184
25546,2,184
25547,2,184
25548,2,184
25549,2,184
25550,2,184
25551,2,184
25588,23,87
25589,23,87
25590,23,87
25591,23,87
25592,23,87
25593,23,87
25594,23,87
25595,23,87
25596,23,87
25597,23,87
25598,23,87
25599,23,87
25600,23,87
25601,23,87
25602,23,67
25603,23,67
25604,23,67
25605,23,67
25606,23,67
25607,23,67
25608,23,67
25609,23,67
25610,23,67
25611,23,67
25612,23,67
25613,23,67
25614,23,67
25615,23,67
25616,23,67
25617,23,67
25618,23,67
25619,23,67
25620,18,207
25621,18,207
25622,18,207
25623,18,207
25624,18,207
25625,18,207
25626,18,207
25627,18,207
25628,18,207
25629,18,207
25630,18,207
25631,18,207
25632,18,207
25633,18,207
25634,18,207
25635,18,207
25636,18,207
25637,18,207
25638,18,207
25639,18,207
25640,18,207
25641,18,207
25642,18,207
25643,18,207
25644,18,207
25645,18,207
25646,18,207
25647,18,207
25648,18,207
25649,18,207
25650,18,207
25651,18,207
25652,18,174
25653,18,174
25654,18,174
25655,18,174
25656,18,174
25657,18,174
25658,18,174
25659,18,174
25660,18,174
25661,18,174
25662,18,174
25663,18,174
25664,18,174
25665,18,174
25666,18,174
25671,17,174
25672,17,174
25673,17,174
25674,17,174
25675,17,174
25676,17,174
25677,17,174
25678,17,174
25679,17,174
25680,17,174
25681,17,80
25682,17,80
25683,17,80
25684,17,80
25685,17,80
25686,17,80
25687,17,80
25688,17,80
25689,17,80
25690,17,80
25691,17,80
25692,17,80
25693,17,80
25694,17,80
25695,17,80
25696,17,80
25697,17,80
25698,17,80
25706,17,80
25707,17,80
25708,17,80
25709,17,80
25710,17,80
25711,17,80
25712,17,80
25713,17,80
25714,17,80
25715,17,70
25716,17,70
25720,17,70
25821,16,194
25827,16,194
25921,13,64
25922,13,64
25923,13,64
25924,13,64
25925,13,64
25926,13,64
25927,13,64
25928,13,64
25929,13,64
25930,13,64
25931,13,64
25932,13,64
25933,13,64
25934,13,64
25935,13,64
25936,13,64
25937,13,64
25938,13,64
25939,13,64
25940,13,64
25941,13,64
25942,13,64
25943,13,64
25944,13,64
25945,13,64
25946,13,64
25947,13,64
25948,13,64
25949,13,64
25950,13,64
25951,13,64
25952,13,64
25953,13,64
25954,13,64
25955,13,64
25956,13,64
25957,13,64
25958,13,64
25959,13,64
25964,13,64
25965,13,64
25966,13,64
25969,12,64
25970,12,64
25971,12,64
25972,12,64
25973,12,64
26019,12,43
26020,12,43
26021,12,43
26022,12,43
26023,11,43
26024,11,43
26025,11,43
26026,11,43
26027,11,43
26028,11,43
26029,11,43
26030,11,43
26031,11,43
26032,11,43
26033,11,43
26039,11,206
26040,11,206
26041,11,206
26042,11,206
26043,11,206
26044,11,206
26045,11,206
26048,11,206
26049,11,206
26100,9,22
26101,9,22
26132,7,22
26133,7,22
26135,7,22
26136,7,22
26137,7,22
26138,7,22
26161,4,3
26162,4,3
26163,4,3
26164,4,3
26165,4,3
26166,4,3
26167,4,48
26168,4,48
26169,4,48
26226,3,50
26227,3,50
26228,3,50
26229,3,50
26235,3,50
26236,3,50
26237,3,50
26238,3,50
26239,3,50
26240,3,50
26241,3,50
26242,3,50
26243,3,50
26244,3,50
26245,3,50
26246,3,50
26247,3,50
26248,3,50
26249,3,50
26256,2,81
26257,2,81
26258,2,81
26259,2,81
26260,2,81
26261,2,81
26262,2,81
26263,2,81
26264,2,81
26265,2,81
26266,2,81
26267,2,81
26268,2,81
26269,2,81
26270,2,81
26271,2,81
26306,23,87
26307,23,87
26308,23,87
26309,23,87
26310,23,87
26311,23,87
26312,23,87
26313,23,87
26314,23,87
26315,23,87
26316,23,87
26317,23,87
26318,23,87
26319,23,87
26320,23,87
26321,23,87
26322,23,87
26323,23,67
26324,23,67
26325,23,67
26326,23,67
26327,23,67
26328,23,67
26329,23,67
26330,23,67
26331,23,67
26332,23,67
26333,23,67
26334,23,67
26335,23,67
26336,23,67
26337,23,67
26338,23,67
26339,23,67
26340,23,67
26341,23,67
26342,18,207
26343,18,207
26344,18,207
26345,18,207
26346,18,207
26347,18,207
26348,18,207
26349,18,207
26350,18,207
26351,18,207
26352,18,207
26353,18,207
26354,18,207
26355,18,207
26356,18,207
26357,18,207
26358,18,207
26359,18,207
26360,18,207
26361,18,207
26362,18,207
26363,18,207
26364,18,207
26365,18,207
26366,18,207
26367,18,207
26368,18,207
26369,18,207
26370,18,207
26371,18,207
26372,18,174
26373,18,174
26374,18,174
26375,18,174
26376,18,174
26377,18,174
26378,18,174
26379,18,174
26380,18,174
26381,18,174
26382,18,174
26383,18,174
26384,18,174
26385,18,174
26386,18,174
26391,17,174
26392,17,174
26393,17,174
26394,17,174
26395,17,174
26396,17,174
26399,17,174
26400,17,174
26401,17,174
26402,17,80
26403,17,80
26404,17,80
26405,17,80
26406,17,80
26407,17,80
26408,17,80
26409,17,80
26410,17,80
26411,17,80
26412,17,80
26413,17,80
26414,17,80
26415,17,80
26416,17,80
26417,17,80
26418,17,80
26425,17,80
26426,17,80
26427,17,80
26428,17,80
26429,17,80
26431,17,80
26432,17,80
26435,17,80
26436,17,70
26538,16,194
26541,16,194
26549,16,194
26550,16,194
26551,16,194
26552,16,194
26553,16,194
26554,16,194
26555,16,194
26636,15,221
26637,15,221
26638,15,221
26639,15,221
26640,15,221
26645,13,64
26646,13,64
26647,13,64
26648,13,64
26649,13,64
26650,13,64
26651,13,64
26652,13,64
26653,13,64
26654,13,64
26655,13,64
26656,13,64
26657,13,64
26658,13,64
26659,13,64
26660,13,64
26661,13,64
26662,13,64
26663,13,64
26664,13,64
26665,13,64
26666,13,64
26667,13,64
26668,13,64
26669,13,64
26670,13,64
26671,13,64
26672,13,64
26673,13,64
26674,13,64
26675,13,64
26676,13,64
26677,13,64
26678,13,64
26679,13,64
26680,13,64
26681,13,64
26682,13,64
26683,13,64
26684,13,64
26685,13,64
26686,13,64
26687,13,64
26688,12,64
26689,12,64
26690,12,64
26691,12,64
26692,12,64
26693,12,64
26694,12,64
26695,12,64
26700,12,43
26701,12,43
26702,12,43
26703,12,43
26704,12,43
26705,12,43
26733,12,43
26734,12,43
26735,12,43
26736,12,43
26737,12,43
26738,12,43
26739,12,43
26740,12,43
26741,12,43
26742,12,43
26743,12,43
26744,12,43
26745,11,43
26746,11,43
26747,11,43
26748,11,43
26749,11,43
26750,11,43
26751,11,43
26752,11,43
26753,11,43
26754,11,43
26755,11,43
26756,11,206
26757,11,206
26758,11,206
26759,11,206
26760,11,206
26761,11,206
26762,11,206
26763,11,206
26764,11,206
26765,11,206
26766,11,206
26767,11,206
26768,11,206
26856,7,22
26857,7,22
26858,7,114
26859,7,114
26860,7,114
26861,7,114
26882,4,48
26883,4,48
26884,4,48
26885,4,48
26886,4,48
26887,4,48
26888,4,48
26889,4,48
26890,4,48
26891,4,48
26892,4,48
26893,4,48
26948,3,50
26949,3,50
26950,3,50
26956,3,50
26957,3,50
26958,3,50
26959,3,50
26960,3,50
26961,3,50
26962,3,50
26963,3,50
26964,3,50
26965,3,50
26966,3,50
26976,2,81
26977,2,81
26978,2,81
26979,2,81
26980,2,81
26981,2,81
26982,2,81
26983,2,81
26984,2,81
26985,2,81
26986,2,81
26987,2,81
26988,2,81
26989,2,81
26990,2,81
26991,2,81
27024,23,87
27025,23,87
27026,23,87
27027,23,87
27028,23,87
27029,23,87
27030,23,87
27031,23,87
27032,23,87
27033,23,87
27034,23,87
27035,23,87
27036,23,87
27037,23,87
27038,23,87
27039,23,87
27040,23,87
27041,23,87
27042,23,87
27043,23,67
27044,23,67
27045,23,67
27046,23,67
27047,23,67
27048,23,67
27049,23,67
27050,23,67
27051,23,67
27052,23,67
27053,23,67
27054,23,67
27055,23,67
27056,23,67
27057,23,67
27058,23,67
27059,23,67
27060,23,67
27061,23,67
27062,23,67
27063,23,67
27064,23,67
27065,23,67
27066,18,207
27067,18,207
27068,18,207
27069,18,207
27070,18,207
27071,18,207
27072,18,207
27073,18,207
27074,18,207
27075,18,207
27076,18,207
27077,18,207
27078,18,207
27079,18,207
27080,18,207
27081,18,207
27082,18,207
27083,18,207
27084,18,207
27085,18,207
27086,18,207
27087,18,207
27088,18,207
27089,18,207
27090,18,207
27091,18,174
27092,18,174
27093,18,174
27094,18,174
27095,18,174
27096,18,174
27097,18,174
27098,18,174
27099,18,174
27100,18,174
27101,18,174
27102,18,174
27103,18,174
27104,18,174
27105,18,174
27106,18,174
27107,18,174
27108,18,174
27112,17,174
27113,17,174
27114,17,174
27115,17,174
27116,17,174
27117,17,174
27118,17,174
27119,17,174
27120,17,174
27121,17,174
27122,17,174
27123,17,80
27124,17,80
27125,17,80
27126,17,80
27127,17,80
27128,17,80
27129,17,80
27130,17,80
27131,17,80
27132,17,80
27133,17,80
27134,17,80
27135,17,80
27136,17,80
27146,17,80
27147,17,80
27148,17,80
27151,17,80
27323,15,221
27325,15,221
27326,15,221
27357,15,221
27358,15,221
27359,15,221
27361,13,64
27362,13,64
27363,13,64
27364,13,64
27365,13,64
27366,13,64
27367,13,64
27368,13,64
27369,13,64
27370,13,64
27371,13,64
27372,13,64
27373,13,64
27374,13,64
27375,13,64
27376,13,64
27377,13,64
27378,13,64
27379,13,64
27380,13,64
27381,13,64
27382,13,64
27383,13,64
27384,13,64
27385,13,64
27386,13,64
27387,13,64
27388,13,64
27389,13,64
27390,13,64
27391,13,64
27392,13,64
27393,13,64
27394,13,64
27395,13,64
27396,13,64
27397,13,64
27398,13,64
27399,13,64
27400,13,64
27401,13,64
27402,13,64
27403,13,64
27404,13,64
27405,13,64
27416,12,64
27417,12,64
27418,12,64
27419,12,43
27420,12,43
27421,12,43
27422,12,43
27423,12,43
27424,12,43
27425,12,43
27426,12,43
27427,12,43
27428,12,43
27429,12,43
27430,12,43
27431,12,43
27432,12,43
27433,12,43
27434,12,43
27435,12,43
27448,12,43
27449,12,43
27450,12,43
27451,12,43
27452,12,43
27453,12,43
27454,12,43
27455,12,43
27456,12,43
27457,12,43
27458,12,43
27459,12,43
27460,12,43
27461,12,43
27462,12,43
27463,12,43
27464,12,43
27465,11,43
27466,11,43
27467,11,43
27468,11,43
27469,11,43
27470,11,43
27471,11,43
27472,11,43
27473,11,43
27474,11,43
27475,11,43
27476,11,206
27477,11,206
27478,11,206
27479,11,206
27480,11,206
27481,11,206
27482,11,206
27483,11,206
27484,11,206
27485,11,206
27486,11,206
27487,11,206
27488,11,206
27489,11,206
27490,11,206
27491,11,206
27492,11,206
27493,11,206
27494,11,206
27577,7,114
27578,7,114
27579,7,114
27580,7,114
27581,7,114
27582,7,114
27583,7,114
27584,7,114
27585,7,114
27586,7,114
27587,7,114
27588,7,114
27589,7,114
27590,7,114
27595,7,114
27596,7,114
27602,4,48
27603,4,48
27604,4,48
27605,4,48
27606,4,48
27607,4,48
27608,4,48
27609,4,48
27610,4,48
27611,4,48
27612,4,48
27613,4,48
27614,4,48
27666,3,50
27667,3,50
27668,3,50
27669,3,50
27670,3,50
27671,3,50
27675,3,50
27676,3,50
27677,3,50
27678,3,50
27679,3,50
27680,3,50
27681,3,50
27682,3,50
27683,3,50
27684,3,50
27696,2,81
27697,2,81
27698,2,81
27699,2,81
27700,2,81
27701,2,81
27702,2,81
27703,2,81
27704,2,81
27705,2,81
27706,2,81
27707,2,81
27708,2,81
27709,2,81
27710,2,81
27711,2,81
27742,23,87
27743,23,87
27744,23,87
27745,23,87
