loiczid,n_spp,mean_trend
17505,2,-0.00687
17506,2,-0.00687
17507,1,0
17602,1,-0.01374
17603,1,-0.01374
17604,1,-0.01374
17605,1,-0.01374
17606,1,-0.01374
17620,1,0
17621,1,0
17622,1,0
17623,1,0
17624,1,0
17625,3,-0.00851
17626,3,-0.00851
17627,3,-0.00851
17628,4,-0.0063825
17629,3,-0.00851
17630,3,-0.00851
17631,3,-0.00851
17632,3,-0.00851
17633,2,0
17634,2,0
17635,2,0
17636,2,0
17637,2,0
17638,2,0
17639,3,-0.010076666666666666
17640,3,-0.010076666666666666
17641,3,-0.010076666666666666
17642,3,-0.010076666666666666
17643,3,-0.010076666666666666
17644,3,-0.010076666666666666
17645,3,-0.010076666666666666
17646,3,-0.010076666666666666
17647,3,-0.010076666666666666
17648,3,-0.010076666666666666
17649,3,-0.010076666666666666
17650,3,-0.010076666666666666
17651,3,-0.010076666666666666
17652,3,-0.010076666666666666
17653,3,-0.010076666666666666
17654,3,-0.010076666666666666
17655,3,-0.010076666666666666
17656,3,-0.010076666666666666
17657,3,-0.010076666666666666
17658,3,-0.010076666666666666
17659,4,-0.0075575
17660,5,-0.005366
17661,4,-0.0075575
17662,8,-0.0027287500000000003
17663,9,-0.002425555555555556
17664,9,-0.002425555555555556
17665,9,-0.002425555555555556
17666,9,-0.002425555555555556
17667,9,-0.002425555555555556
17668,14,-1.957142857142859e-4
17669,13,-0.0016669230769230771
17670,15,-0.0029200000000000003
17671,14,-0.003128571428571429
17672,14,-0.003128571428571429
17673,13,-0.0033692307692307693
17674,13,-0.0033692307692307693
17676,9,2.1222222222222204e-4
17677,12,-0.00236
17678,8,-0.00592625
17679,8,-0.00592625
17680,8,-0.00592625
17681,7,-0.006772857142857143
17682,10,1.9099999999999985e-4
17683,8,2.387499999999998e-4
17684,8,2.387499999999998e-4
17685,8,2.387499999999998e-4
17686,8,2.387499999999998e-4
17687,8,2.387499999999998e-4
17688,8,2.387499999999998e-4
17689,8,2.387499999999998e-4
17690,5,-0.0034360000000000003
17691,8,2.387499999999998e-4
17692,6,-0.0028633333333333336
17693,6,-0.0028633333333333336
17694,6,-0.0028633333333333336
17695,6,-0.0028633333333333336
17696,6,-0.0028633333333333336
17697,4,-0.013940000000000001
17698,3,-0.00851
17699,4,-0.013940000000000001
17700,4,-0.013940000000000001
17701,4,-0.013940000000000001
17702,4,-0.013940000000000001
17703,4,-0.013940000000000001
17704,7,-0.006772857142857143
17705,6,-0.0028633333333333336
17706,7,-0.006772857142857143
17707,3,-0.00851
17708,3,-0.00851
17709,3,-0.00851
17710,3,-0.00851
17711,6,-0.0028633333333333336
17712,6,-0.0028633333333333336
17713,5,-0.005106
17714,5,-0.005106
17715,5,-0.005106
17716,3,-0.00851
17717,3,-0.00851
17718,3,-0.00851
17719,3,-0.00851
17720,3,-0.00851
17721,3,-0.00851
17722,3,-0.00851
17723,3,-0.00851
17724,3,-0.00851
17725,3,-0.00851
17726,3,-0.00851
17727,3,-0.00851
17728,3,-0.00851
17729,3,-0.00851
17730,3,-0.00851
17731,3,-0.00851
17732,3,-0.00851
17733,3,-0.00851
17734,3,-0.00851
17735,3,-0.00851
17736,3,-0.00851
17737,3,-0.00851
17738,3,-0.00851
17739,3,-0.00851
17740,3,-0.00851
17741,3,-0.00851
17742,3,-0.00851
17743,3,-0.00851
17744,3,-0.00851
17745,3,-0.00851
17746,3,-0.00851
17747,3,-0.00851
17748,3,-0.00851
17749,3,-0.00851
17750,3,-0.00851
17751,3,-0.00851
17752,3,-0.00851
17753,3,-0.00851
17754,3,-0.00851
17755,3,-0.00851
17756,3,-0.00851
17757,3,-0.00851
17758,3,-0.00851
17759,3,-0.00851
17760,3,-0.00851
17761,3,-0.00851
17762,3,-0.00851
17763,1,0
17764,1,0
17767,2,-0.012765
17768,2,-0.012765
17769,2,-0.012765
17770,1,0
17771,1,0
17772,1,0
17773,1,0
17774,2,-0.012765
17775,2,-0.012765
17776,2,-0.012765
17777,2,-0.012765
17778,2,-0.012765
17779,2,-0.012765
17780,2,-0.012765
17781,2,-0.012765
17782,2,-0.012765
17783,2,-0.012765
17784,2,-0.012765
17785,2,-0.012765
17786,2,-0.012765
17787,2,-0.012765
17788,2,-0.012765
17789,2,-0.012765
17790,2,-0.012765
17791,1,-0.02553
17792,1,-0.02553
17793,1,-0.02553
17795,1,-0.02553
17796,1,-0.02553
17797,1,-0.02553
17798,2,-0.019635
17799,1,-0.01374
17800,1,-0.01374
17801,1,-0.01374
17802,1,-0.01374
17803,1,-0.01374
17804,1,-0.01374
17805,1,-0.01374
17806,1,-0.01374
17807,1,-0.01374
17808,1,-0.01374
17809,1,-0.01374
17810,1,-0.01374
17811,1,-0.01374
17812,1,-0.01374
17813,1,-0.01374
17814,1,-0.01374
17815,1,-0.01374
17816,1,-0.01374
17817,1,-0.01374
17818,1,-0.01374
17819,1,-0.01374
17820,1,-0.01374
17821,1,-0.01374
17822,1,-0.01374
17823,1,-0.01374
17824,1,-0.01374
17825,1,-0.01374
17826,1,-0.01374
17827,1,-0.01374
17828,1,-0.01374
17829,1,-0.01374
17830,1,-0.01374
17831,1,-0.01374
17832,1,-0.01374
17833,1,-0.01374
17834,1,-0.01374
17835,1,-0.01374
17836,1,-0.01374
17839,1,-0.01374
17840,1,-0.01374
17841,1,-0.01374
17843,1,-0.01374
17844,1,-0.01374
17845,1,-0.01374
17846,1,-0.01374
17847,1,-0.01374
17848,1,-0.01374
17849,1,-0.01374
17850,1,-0.01374
17851,2,-0.00687
17852,2,-0.00687
17853,2,-0.00687
17854,2,-0.00687
17855,2,-0.00687
17856,2,-0.00687
17857,1,0
17858,1,0
17859,1,0
17860,1,0
17861,1,0
17862,1,0
17863,1,0
17864,2,-0.00687
17865,1,-0.01374
17866,2,-0.00687
17867,1,-0.01374
17868,1,-0.01374
17869,1,-0.01374
17901,1,-0.01374
17906,1,-0.01374
17907,1,-0.01374
17908,1,-0.01374
17909,1,-0.01374
17910,1,-0.01374
17911,1,-0.01374
17912,1,-0.01374
17913,1,-0.01374
17914,1,-0.01374
17915,1,-0.01374
17916,1,-0.01374
17917,1,-0.01374
17918,1,-0.01374
17919,1,-0.01374
17920,1,-0.01374
17921,1,-0.01374
17922,1,-0.01374
17923,1,-0.01374
17924,1,-0.01374
17925,1,-0.01374
17926,1,-0.01374
17927,1,-0.01374
17928,1,-0.01374
17930,1,-0.01374
18166,1,-0.01374
18167,1,-0.01374
18168,1,-0.01374
18169,1,-0.01374
18170,1,-0.01374
18171,1,-0.01374
18172,1,-0.01374
18173,1,-0.01374
18174,1,-0.01374
18178,1,-0.01374
18186,1,-0.01374
18191,2,-0.00687
18192,2,-0.00687
18193,5,0.0010699999999999998
18197,8,-0.0012037500000000002
18198,9,-1.422222222222224e-4
18199,9,-1.422222222222224e-4
18200,9,-1.422222222222224e-4
18201,9,-1.422222222222224e-4
18202,10,-9.630000000000001e-4
18203,8,5.137499999999999e-4
18204,2,-0.012765
18205,6,6.849999999999998e-4
18206,3,-0.00851
18207,3,-0.00851
18208,3,-0.00851
18209,3,-0.00851
18210,3,-0.00851
18211,3,-0.00851
18212,3,-0.00851
18213,3,-0.00851
18214,3,-0.00851
18215,7,-9.200000000000001e-4
18216,7,-9.200000000000001e-4
18217,9,2.1222222222222204e-4
18218,9,2.1222222222222204e-4
18219,9,2.1222222222222204e-4
18220,9,2.1222222222222204e-4
18221,10,0.001246
18222,8,5.137499999999999e-4
18223,10,0.001246
18224,9,4.566666666666666e-4
18225,5,-0.0012880000000000003
18226,1,0
18227,4,-0.0016100000000000003
18320,1,-0.01374
18321,1,-0.01374
18322,1,-0.01374
18323,1,-0.01374
18324,1,-0.01374
18325,1,-0.01374
18327,1,-0.01374
18336,1,0
18337,1,0
18338,1,0
18339,1,0
18340,1,0
18341,1,0
18342,1,0
18343,1,0
18344,1,0
18345,3,-0.00851
18346,3,-0.00851
18347,3,-0.00851
18348,3,-0.00851
18349,3,-0.00851
18350,3,-0.00851
18351,3,-0.00851
18352,3,-0.00851
18353,3,-0.00851
18354,2,0
18355,2,0
18356,2,0
18357,1,0
18358,1,0
18359,3,-0.010076666666666666
18360,3,-0.010076666666666666
18361,3,-0.010076666666666666
18362,3,-0.010076666666666666
18363,3,-0.010076666666666666
18364,3,-0.010076666666666666
18365,3,-0.010076666666666666
18366,3,-0.010076666666666666
18367,3,-0.010076666666666666
18368,3,-0.010076666666666666
18369,3,-0.010076666666666666
18370,3,-0.010076666666666666
18371,3,-0.010076666666666666
18372,3,-0.010076666666666666
18373,3,-0.010076666666666666
18374,3,-0.010076666666666666
18375,3,-0.010076666666666666
18376,3,-0.010076666666666666
18377,3,-0.010076666666666666
18378,3,-0.010076666666666666
18379,3,-0.010076666666666666
18380,3,-0.010076666666666666
18381,3,-0.010076666666666666
18382,3,-0.010076666666666666
18383,4,-0.0075575
18384,8,-0.0027287500000000003
18385,8,-0.0027287500000000003
18386,7,-0.003118571428571429
18387,9,-0.002425555555555556
18388,16,4.124999999999981e-5
18389,16,4.124999999999981e-5
18390,16,4.124999999999981e-5
18391,13,-0.0014053846153846156
18392,13,-0.0033692307692307693
18393,13,-0.0033692307692307693
18395,13,-0.0019169230769230771
18396,12,-0.00236
18397,8,-0.00592625
18398,8,-0.00592625
18399,7,-0.006772857142857143
18400,8,-0.00592625
18401,8,-0.00592625
18402,10,1.9099999999999985e-4
18403,8,2.387499999999998e-4
18404,8,2.387499999999998e-4
18405,8,2.387499999999998e-4
18406,9,2.1222222222222204e-4
18407,9,2.1222222222222204e-4
18408,9,2.1222222222222204e-4
18409,5,-0.0034360000000000003
18410,5,-0.0034360000000000003
18411,6,-0.0028633333333333336
18412,6,-0.0028633333333333336
18413,6,-0.0028633333333333336
18414,6,-0.0028633333333333336
18415,6,-0.0028633333333333336
18416,7,-0.006772857142857143
18417,7,-0.006772857142857143
18418,4,-0.013940000000000001
18419,4,-0.013940000000000001
18420,4,-0.013940000000000001
18421,4,-0.013940000000000001
18422,4,-0.013940000000000001
18423,4,-0.013940000000000001
18424,4,-0.013940000000000001
18425,4,-0.013940000000000001
18426,4,-0.013940000000000001
18427,7,-0.006772857142857143
18428,4,-0.013940000000000001
18429,7,-0.006772857142857143
18430,6,-0.0028633333333333336
18431,6,-0.0028633333333333336
18432,6,-0.0028633333333333336
18433,6,-0.0028633333333333336
18434,6,-0.0028633333333333336
18435,3,-0.00851
18436,3,-0.00851
18437,3,-0.00851
18438,3,-0.00851
18439,3,-0.00851
18440,3,-0.00851
18441,3,-0.00851
18442,3,-0.00851
18443,3,-0.00851
18444,3,-0.00851
18445,3,-0.00851
18446,3,-0.00851
18447,3,-0.00851
18448,3,-0.00851
18449,3,-0.00851
18450,3,-0.00851
18451,3,-0.00851
18452,3,-0.00851
18453,3,-0.00851
18454,3,-0.00851
18455,3,-0.00851
18456,3,-0.00851
18457,3,-0.00851
18458,3,-0.00851
18459,3,-0.00851
18460,3,-0.00851
18461,3,-0.00851
18462,3,-0.00851
18463,3,-0.00851
18464,3,-0.00851
18465,3,-0.00851
18466,3,-0.00851
18467,3,-0.00851
18468,3,-0.00851
18469,3,-0.00851
18470,3,-0.00851
18471,3,-0.00851
18472,3,-0.00851
18473,3,-0.00851
18474,3,-0.00851
18475,3,-0.00851
18476,3,-0.00851
18477,3,-0.00851
18478,3,-0.00851
18479,3,-0.00851
18480,3,-0.00851
18481,3,-0.00851
18482,3,-0.00851
18483,1,0
18484,1,0
18487,1,-0.02553
18488,1,-0.02553
18489,2,-0.012765
18490,2,-0.012765
18491,2,-0.012765
18492,2,-0.012765
18493,2,-0.012765
18494,2,-0.012765
18495,4,-0.0063825
18496,4,-0.0063825
18497,4,-0.0063825
18498,4,-0.0063825
18499,2,-0.012765
18500,2,-0.012765
18501,2,-0.012765
18502,2,-0.012765
18503,2,-0.012765
18504,2,-0.012765
18505,2,-0.012765
18506,2,-0.012765
18507,2,-0.012765
18508,2,-0.012765
18509,2,-0.012765
18510,2,-0.012765
18511,1,-0.02553
18512,1,-0.02553
18513,1,-0.02553
18514,1,-0.02553
18515,1,-0.02553
18516,1,-0.02553
18517,1,-0.02553
18518,1,-0.02553
18519,1,-0.01374
18520,1,-0.01374
18521,1,-0.01374
18522,1,-0.01374
18523,1,-0.01374
18524,1,-0.01374
18525,1,-0.01374
18526,1,-0.01374
18527,1,-0.01374
18528,1,-0.01374
18529,1,-0.01374
18530,1,-0.01374
18531,1,-0.01374
18532,1,-0.01374
18533,1,-0.01374
18534,1,-0.01374
18535,1,-0.01374
18536,1,-0.01374
18537,1,-0.01374
18538,1,-0.01374
18539,1,-0.01374
18540,1,-0.01374
18541,1,-0.01374
18542,1,-0.01374
18543,1,-0.01374
18544,1,-0.01374
18545,1,-0.01374
18546,1,-0.01374
18547,1,-0.01374
18548,1,-0.01374
18549,1,-0.01374
18550,1,-0.01374
18551,1,-0.01374
18552,1,-0.01374
18553,1,-0.01374
18554,1,-0.01374
18555,1,-0.01374
18556,1,-0.01374
18557,1,-0.01374
18558,1,-0.01374
18559,1,-0.01374
18560,1,-0.01374
18561,1,-0.01374
18562,1,-0.01374
18563,1,-0.01374
18564,1,-0.01374
18565,1,-0.01374
18573,1,-0.01374
18574,1,-0.01374
18575,1,-0.01374
18576,1,-0.01374
18577,1,-0.01374
18578,1,-0.01374
18579,1,-0.01374
18580,1,-0.01374
18581,1,-0.01374
18582,1,-0.01374
18583,1,-0.01374
18584,1,-0.01374
18585,1,-0.01374
18586,1,-0.01374
18587,1,-0.01374
18588,1,-0.01374
18589,1,-0.01374
18590,1,-0.01374
18591,1,-0.01374
18592,1,-0.01374
18593,1,-0.01374
18594,1,-0.01374
18595,1,-0.01374
18596,1,-0.01374
18597,1,-0.01374
18619,1,-0.01374
18620,1,-0.01374
18621,1,-0.01374
18622,1,-0.01374
18623,1,-0.01374
18624,1,-0.01374
18625,1,-0.01374
18626,1,-0.01374
18627,1,-0.01374
18628,1,-0.01374
18629,1,-0.01374
18630,1,-0.01374
18631,1,-0.01374
18632,1,-0.01374
18633,1,-0.01374
18634,1,-0.01374
18635,1,-0.01374
18636,1,-0.01374
18637,1,-0.01374
18638,1,-0.01374
18639,1,-0.01374
18640,1,-0.01374
18641,1,-0.01374
18642,1,-0.01374
18643,1,-0.01374
18644,1,-0.01374
18645,1,-0.01374
18646,1,-0.01374
18647,1,-0.01374
18648,1,-0.01374
18649,1,-0.01374
18650,1,-0.01374
18651,1,-0.01374
18652,1,-0.01374
18653,1,-0.01374
18654,1,-0.01374
18656,1,-0.01374
18658,1,-0.01374
18660,1,-0.01374
18884,1,-0.01374
18885,1,-0.01374
18886,1,-0.01374
18887,1,-0.01374
18888,1,-0.01374
18892,1,-0.01374
18893,1,-0.01374
18894,1,-0.01374
18895,1,-0.01374
18896,1,-0.01374
18897,1,-0.01374
18898,1,-0.01374
18900,1,-0.01374
18901,1,-0.01374
18910,2,-0.00687
18911,2,-0.00687
18916,4,0.0013374999999999997
18918,8,-0.0025225000000000004
18922,9,-1.422222222222224e-4
18923,8,0.0015574999999999999
18924,9,4.566666666666666e-4
18925,8,5.137499999999999e-4
18926,6,-0.0024966666666666666
18927,7,-9.471428571428572e-4
18928,7,-9.471428571428572e-4
18929,7,-9.471428571428572e-4
18930,3,-0.00851
18931,3,-0.00851
18932,3,-0.00851
18933,3,-0.00851
18934,7,-9.471428571428572e-4
18935,7,-9.471428571428572e-4
18936,7,-9.471428571428572e-4
18937,3,-0.00851
18938,10,0.001246
18939,10,0.001246
18940,10,0.001246
18941,10,0.001246
18942,10,0.001246
18943,10,0.001246
18944,10,0.001246
19036,1,-0.01374
19037,1,-0.01374
19038,1,-0.01374
19039,1,-0.01374
19040,1,-0.01374
19041,1,-0.01374
19042,1,-0.01374
19043,1,-0.01374
19044,1,-0.01374
19054,1,0
19055,1,0
19056,1,0
19057,2,-0.012765
19058,2,-0.012765
19059,2,-0.012765
19060,2,-0.012765
19061,3,-0.00851
19062,3,-0.00851
19063,3,-0.00851
19064,3,-0.00851
19065,3,-0.00851
19066,3,-0.00851
19067,3,-0.00851
19068,3,-0.00851
19069,3,-0.00851
19070,3,-0.00851
19071,3,0
19072,3,0
19073,4,-0.0075575
19074,4,-0.0075575
19075,4,-0.0075575
19076,4,-0.0075575
19077,3,-0.010076666666666666
19078,3,-0.010076666666666666
19079,3,-0.010076666666666666
19080,3,-0.010076666666666666
19081,3,-0.010076666666666666
19082,3,-0.010076666666666666
19083,3,-0.010076666666666666
19084,3,-0.010076666666666666
19085,3,-0.010076666666666666
19086,3,-0.010076666666666666
19087,3,-0.010076666666666666
19088,3,-0.010076666666666666
19089,3,-0.010076666666666666
19090,3,-0.010076666666666666
19091,3,-0.010076666666666666
19092,3,-0.010076666666666666
19093,3,-0.010076666666666666
19094,3,-0.010076666666666666
19095,3,-0.010076666666666666
19096,3,-0.010076666666666666
19097,3,-0.010076666666666666
19098,3,-0.010076666666666666
19099,3,-0.010076666666666666
19100,3,-0.010076666666666666
19101,3,-0.010076666666666666
19102,3,-0.010076666666666666
19103,3,-0.010076666666666666
19104,3,-0.010076666666666666
19105,4,-0.0075575
19106,4,-0.0075575
19107,12,-0.0015358333333333335
19108,13,-0.001417692307692308
19109,13,-0.001417692307692308
19110,13,-0.001417692307692308
19111,14,4.7142857142856926e-5
19112,18,-0.001381666666666667
19113,15,-0.0016580000000000002
19114,15,-0.0016580000000000002
19115,15,-0.0029200000000000003
19116,9,-0.007365555555555556
19117,10,-0.006289
19118,10,-0.006289
19119,10,-0.006289
19120,9,-0.006987777777777778
19121,9,-0.00489
19122,9,-0.00489
19123,9,-0.00489
19124,14,-0.0017800000000000001
19125,11,-0.0022654545454545458
19126,8,-0.00592625
19127,9,-0.00489
19128,9,-0.00489
19129,8,-0.00550125
19130,13,-0.0019169230769230771
19131,14,-0.003128571428571429
19132,11,-0.003981818181818182
19133,8,-0.00828625
19134,9,-0.006987777777777778
19135,10,-0.006289
19136,10,-0.006289
19137,9,-0.006987777777777778
19138,5,-0.010472
19139,5,-0.010472
19140,5,-0.010472
19141,5,-0.010472
19142,5,-0.010472
19143,9,-0.006987777777777778
19144,5,-0.010472
19145,5,-0.010472
19146,5,-0.010472
19147,8,-0.00550125
19148,9,-0.006987777777777778
19149,8,-0.00550125
19150,9,-0.006987777777777778
19151,8,-0.00550125
19152,8,-0.00550125
19153,4,-0.013940000000000001
19154,4,-0.013940000000000001
19155,4,-0.013940000000000001
19156,4,-0.013940000000000001
19157,4,-0.013940000000000001
19158,4,-0.013940000000000001
19159,4,-0.013940000000000001
19160,4,-0.013940000000000001
19161,4,-0.013940000000000001
19162,4,-0.013940000000000001
19163,4,-0.013940000000000001
19164,4,-0.013940000000000001
19165,4,-0.013940000000000001
19166,4,-0.013940000000000001
19167,4,-0.013940000000000001
19168,4,-0.013940000000000001
19169,4,-0.013940000000000001
19170,4,-0.013940000000000001
19171,4,-0.013940000000000001
19172,4,-0.013940000000000001
19173,4,-0.013940000000000001
19174,4,-0.013940000000000001
19175,4,-0.013940000000000001
19176,4,-0.013940000000000001
19177,4,-0.013940000000000001
19178,4,-0.013940000000000001
19179,4,-0.013940000000000001
19180,4,-0.013940000000000001
19181,4,-0.013940000000000001
19182,4,-0.013940000000000001
19183,4,-0.013940000000000001
19184,4,-0.013940000000000001
19185,3,-0.00851
19186,3,-0.00851
19187,3,-0.00851
19188,3,-0.00851
19189,3,-0.00851
19190,3,-0.00851
19191,3,-0.00851
19192,3,-0.00851
19193,3,-0.00851
19194,3,-0.00851
19195,3,-0.00851
19196,3,-0.00851
19197,3,-0.00851
19198,3,-0.00851
19199,3,-0.00851
19200,3,-0.00851
19201,3,-0.00851
19202,2,-0.012765
19203,2,-0.012765
19204,1,0
19205,2,-0.012765
19206,1,0
19207,1,0
19208,1,0
19209,2,-0.012765
19210,7,-9.200000000000001e-4
19211,8,-8.050000000000002e-4
19212,8,-8.050000000000002e-4
19213,8,-8.050000000000002e-4
19214,7,-9.200000000000001e-4
19215,6,-0.0010733333333333335
19218,7,-9.200000000000001e-4
19219,9,-0.0022422222222222223
19220,6,-0.004255
19221,4,-0.0063825
19222,2,-0.012765
19223,2,-0.012765
19224,2,-0.012765
19225,1,-0.02553
19226,1,-0.02553
19227,1,0
19228,2,-0.012765
19236,1,-0.01374
19237,1,-0.01374
19238,1,-0.01374
19239,1,-0.01374
19240,1,-0.01374
19241,1,-0.01374
19242,1,-0.01374
19243,1,-0.01374
19244,1,-0.01374
19245,1,-0.01374
19246,1,-0.01374
19247,1,-0.01374
19248,1,-0.01374
19249,1,-0.01374
19250,1,-0.01374
19251,1,-0.01374
19252,1,-0.01374
19253,1,-0.01374
19254,1,-0.01374
19255,1,-0.01374
19256,1,-0.01374
19257,1,-0.01374
19258,1,-0.01374
19259,1,-0.01374
19260,1,-0.01374
19261,1,-0.01374
19262,1,-0.01374
19263,1,-0.01374
19264,1,-0.01374
19265,1,-0.01374
19266,1,-0.01374
19267,1,-0.01374
19268,1,-0.01374
19269,1,-0.01374
19270,1,-0.01374
19271,1,-0.01374
19272,1,-0.01374
19273,1,-0.01374
19274,1,-0.01374
19275,1,-0.01374
19276,1,-0.01374
19277,1,-0.01374
19278,1,-0.01374
19279,1,-0.01374
19280,1,-0.01374
19281,1,-0.01374
19282,1,-0.01374
19283,1,-0.01374
19294,1,-0.01374
19295,1,-0.01374
19296,1,-0.01374
19297,1,-0.01374
19298,1,-0.01374
19299,1,-0.01374
19300,1,-0.01374
19301,1,-0.01374
19302,1,-0.01374
19303,1,-0.01374
19304,1,-0.01374
19305,1,-0.01374
19306,1,-0.01374
19307,1,-0.01374
19308,1,-0.01374
19309,1,-0.01374
19310,1,-0.01374
19311,1,-0.01374
19312,1,-0.01374
19313,1,-0.01374
19314,1,-0.01374
19315,1,-0.01374
19316,1,-0.01374
19317,1,-0.01374
19318,1,-0.01374
19319,1,-0.01374
19320,1,-0.01374
19321,1,-0.01374
19322,1,-0.01374
19323,1,-0.01374
19324,1,-0.01374
19330,1,-0.01374
19331,1,-0.01374
19332,1,-0.01374
19333,1,-0.01374
19334,1,-0.01374
19335,1,-0.01374
19336,1,-0.01374
19337,1,-0.01374
19338,1,-0.01374
19339,1,-0.01374
19340,1,-0.01374
19341,1,-0.01374
19342,1,-0.01374
19343,1,-0.01374
19344,1,-0.01374
19345,1,-0.01374
19346,1,-0.01374
19347,1,-0.01374
19348,1,-0.01374
19349,1,-0.01374
19350,1,-0.01374
19351,1,-0.01374
19352,1,-0.01374
19353,1,-0.01374
19354,1,-0.01374
19355,1,-0.01374
19356,1,-0.01374
19357,1,-0.01374
19358,1,-0.01374
19359,1,-0.01374
19360,1,-0.01374
19361,1,-0.01374
19362,1,-0.01374
19363,1,-0.01374
19364,1,-0.01374
19365,1,-0.01374
19366,1,-0.01374
19367,1,-0.01374
19368,1,-0.01374
19369,1,-0.01374
19370,1,-0.01374
19371,1,-0.01374
19372,1,-0.01374
19373,1,-0.01374
19374,1,-0.01374
19375,1,-0.01374
19376,1,-0.01374
19377,1,-0.01374
19378,1,-0.01374
19379,1,-0.01374
19380,1,-0.01374
19381,1,-0.01374
19382,1,-0.01374
19383,1,-0.01374
19385,1,-0.01374
19387,1,-0.01374
19554,1,-0.01374
19559,1,-0.01374
19561,1,-0.01374
19562,1,-0.01374
19563,1,-0.01374
19605,1,-0.01374
19606,1,-0.01374
19607,2,-0.00687
19608,2,-0.00687
19609,1,-0.01374
19610,1,-0.01374
19611,1,-0.01374
19612,1,-0.01374
19613,1,-0.01374
19614,1,-0.01374
19615,1,-0.01374
19620,1,-0.01374
19621,1,-0.01374
19623,3,-0.013090000000000001
19624,3,-0.013090000000000001
19625,3,-0.013090000000000001
19626,4,-0.0098175
19627,3,-0.00458
19628,3,-0.00458
19629,3,-0.00458
19630,3,-0.00458
19631,4,-0.003435
19632,5,-0.007854
19633,5,0.0010699999999999998
19634,7,-0.002882857142857143
19635,9,-0.0022422222222222223
19636,9,-0.0022422222222222223
19637,9,-0.0022422222222222223
19638,10,-0.0020180000000000003
19639,10,-0.0020180000000000003
19640,10,-0.0020180000000000003
19641,11,-1.163636363636365e-4
19642,11,-1.163636363636365e-4
19643,10,-9.630000000000001e-4
19644,9,4.566666666666666e-4
19645,3,-0.00851
19646,3,-0.00851
19647,3,-0.00851
19648,5,-0.002996
19649,3,-0.00851
19650,3,-0.00851
19651,3,-0.00851
19652,3,-0.00851
19653,3,-0.00851
19654,3,-0.00851
19655,3,-0.00851
19656,3,-0.00851
19657,3,-0.00851
19658,3,-0.00851
19659,7,-9.471428571428572e-4
19660,10,0.001246
19661,10,0.001246
19662,10,0.001246
19663,10,0.001246
19664,10,0.001246
19665,8,5.137499999999999e-4
19666,3,-0.004993333333333333
19667,3,-0.004993333333333333
19668,3,-0.004993333333333333
19669,3,-0.004993333333333333
19670,2,-0.00749
19671,3,-0.004993333333333333
19672,3,-0.004993333333333333
19673,3,-0.004993333333333333
19674,3,-0.004993333333333333
19675,3,-0.004993333333333333
19676,3,-0.004993333333333333
19677,3,-0.004993333333333333
19678,2,-0.00749
19679,4,-0.003745
19680,10,0.001246
19757,1,-0.01374
19758,1,-0.01374
19759,1,-0.01374
19760,1,-0.01374
19761,1,-0.01374
19762,1,-0.01374
19763,1,-0.01374
19764,1,-0.01374
19771,1,0
19772,1,0
19773,1,0
19774,1,0
19775,1,0
19776,1,0
19777,2,-0.012765
19778,2,-0.012765
19779,2,-0.012765
19780,3,-0.00851
19781,3,-0.00851
19782,3,-0.00851
19783,3,-0.00851
19784,3,-0.00851
19785,3,-0.00851
19786,3,-0.00851
19787,3,-0.00851
19788,2,0
19789,2,0
19790,2,0
19791,3,0
19792,3,0
19793,4,-0.0075575
19794,3,-0.010076666666666666
19795,3,-0.010076666666666666
19796,3,-0.010076666666666666
19797,3,-0.010076666666666666
19798,3,-0.010076666666666666
19799,3,-0.010076666666666666
19800,3,-0.010076666666666666
19801,3,-0.010076666666666666
19802,3,-0.010076666666666666
19803,3,-0.010076666666666666
19804,3,-0.010076666666666666
19805,3,-0.010076666666666666
19806,3,-0.010076666666666666
19807,3,-0.010076666666666666
19808,3,-0.010076666666666666
19809,3,-0.010076666666666666
19810,3,-0.010076666666666666
19811,3,-0.010076666666666666
19812,3,-0.010076666666666666
19813,3,-0.010076666666666666
19814,3,-0.010076666666666666
19815,3,-0.010076666666666666
19816,3,-0.010076666666666666
19817,3,-0.010076666666666666
19818,3,-0.010076666666666666
19819,3,-0.010076666666666666
19820,3,-0.010076666666666666
