iucn_sid,sciname,old_cat,iucn_rgn,cat_score,cat_current
16506781,Oligoplites saurus ssp. saurus,LC,gulf_of_mexico,0,LC
16506839,Selene brownii,DD,gulf_of_mexico,NA,DD
16506931,Selene setapinnis,LC,gulf_of_mexico,0,LC
16507307,Selene vomer,LC,gulf_of_mexico,0,LC
16507347,Seriola rivoliana,LC,europe,0,LC
16507347,Seriola rivoliana,LC,gulf_of_mexico,0,LC
16507442,Seriola zonata,LC,gulf_of_mexico,0,LC
16507646,Trachinotus carolinus,LC,gulf_of_mexico,0,LC
16507729,Uraspis secunda,LC,gulf_of_mexico,0,LC
16509008,Peristedion miniatum,LC,gulf_of_mexico,0,LC
16509126,Gempylus serpens,"NA",europe,NA,NA
16509126,Gempylus serpens,LC,gulf_of_mexico,0,LC
16509242,Nealotus tripes,"NA",europe,NA,NA
16509297,Promethichthys prometheus,LC,europe,0,LC
16509426,Haemulon vittatum,LC,gulf_of_mexico,0,LC
16545046,Lopholatilus chamaeleonticeps,EN,gulf_of_mexico,0.6,EN
16545072,Mullus auratus,LC,gulf_of_mexico,0,LC
16545086,Pseudupeneus maculatus,LC,gulf_of_mexico,0,LC
16545164,Upeneus parvus,LC,gulf_of_mexico,0,LC
16545253,Psenes cyanophrys,LC,gulf_of_mexico,0,LC
16545256,Psenes pellucidus,LC,gulf_of_mexico,0,LC
16545360,Lonchopisthus micrognathus,LC,gulf_of_mexico,0,LC
16546023,Opistognathus lonchurus,LC,gulf_of_mexico,0,LC
16546072,Opistognathus nothus,LC,gulf_of_mexico,0,LC
16546127,Opistognathus robinsi,LC,gulf_of_mexico,0,LC
16546144,Opistognathus whitehursti,LC,gulf_of_mexico,0,LC
16674437,Stenella coeruleoalba,VU,mediterranean,0.4,VU
16720036,Lethrinus lentjan,LC,persian_gulf,0,LC
16720083,Lethrinus microdon,LC,persian_gulf,0,LC
16720181,Lethrinus nebulosus,LC,persian_gulf,0,LC
16749571,Pempheris poeyi,LC,gulf_of_mexico,0,LC
16749725,Pempheris schomburgkii,LC,gulf_of_mexico,0,LC
16749737,Heteropriacanthus cruentatus,"NA",europe,NA,NA
16749737,Heteropriacanthus cruentatus,LC,gulf_of_mexico,0,LC
16749758,Pareques iwamotoi,LC,gulf_of_mexico,0,LC
16750054,Baldwinella aureorubens,LC,gulf_of_mexico,0,LC
16759126,Hypoplectrus puella,LC,gulf_of_mexico,0,LC
16759144,Hypoplectrus unicolor,LC,gulf_of_mexico,0,LC
16759167,Liopropoma carmabi,LC,gulf_of_mexico,0,LC
16759184,Liopropoma mowbrayi,LC,gulf_of_mexico,0,LC
16759321,Pseudogramma gregoryi,LC,gulf_of_mexico,0,LC
16759340,Rypticus bistrispinus,LC,gulf_of_mexico,0,LC
16759353,Rypticus maculatus,LC,gulf_of_mexico,0,LC
16759357,Rypticus randalli,DD,gulf_of_mexico,NA,DD
16759367,Rypticus subbifrenatus,LC,gulf_of_mexico,0,LC
16759463,Serraniculus pumilio,LC,gulf_of_mexico,0,LC
16759509,Serranus annularis,LC,gulf_of_mexico,0,LC
16759518,Serranus chionaraia,LC,gulf_of_mexico,0,LC
16759549,Serranus luciopercanus,LC,gulf_of_mexico,0,LC
16759556,Serranus phoebe,LC,gulf_of_mexico,0,LC
16759567,Serranus tortugarum,LC,gulf_of_mexico,0,LC
16759571,Peprilus burti,LC,gulf_of_mexico,0,LC
16765067,Gymnachirus melas,LC,gulf_of_mexico,0,LC
16765076,Gymnachirus nudus,DD,gulf_of_mexico,NA,DD
16765190,Engyophrys senta,LC,gulf_of_mexico,0,LC
16765806,Monolene sessilicauda,LC,gulf_of_mexico,0,LC
16766235,Symphurus arawak,DD,gulf_of_mexico,NA,DD
16766319,Symphurus caribbeanus,LC,gulf_of_mexico,0,LC
16777231,Symphurus civitatium,LC,gulf_of_mexico,0,LC
16777242,Symphurus diomedeanus,LC,gulf_of_mexico,0,LC
16777283,Symphurus minor,LC,gulf_of_mexico,0,LC
16777344,Symphurus parvus,LC,gulf_of_mexico,0,LC
16777347,Symphurus pelicanus,LC,gulf_of_mexico,0,LC
16777363,Symphurus pusillus,DD,gulf_of_mexico,NA,DD
16777804,Etropus crossotus,LC,gulf_of_mexico,0,LC
16777813,Gastropsetta frontalis,LC,gulf_of_mexico,0,LC
16778030,Paralichthys oblongus,DD,gulf_of_mexico,NA,DD
16778128,Syacium papillosum,LC,gulf_of_mexico,0,LC
16778406,Polydactylus octonemus,LC,gulf_of_mexico,0,LC
16778475,Polydactylus oligodon,DD,gulf_of_mexico,NA,DD
16778632,Peristedion gracile,LC,gulf_of_mexico,0,LC
16778750,Neomerinthe beanorum,DD,gulf_of_mexico,NA,DD
16778824,Pontinus castor,LC,gulf_of_mexico,0,LC
16779096,Pontinus nematophthalmus,DD,gulf_of_mexico,NA,DD
16779138,Pontinus rathbuni,LC,gulf_of_mexico,0,LC
16779209,Scorpaena albifimbria,LC,gulf_of_mexico,0,LC
16779221,Scorpaena bergii,LC,gulf_of_mexico,0,LC
16779236,Scorpaena brasiliensis,LC,gulf_of_mexico,0,LC
16779248,Scorpaena dispar,LC,gulf_of_mexico,0,LC
16779254,Scorpaena elachys,DD,gulf_of_mexico,NA,DD
16779258,Scorpaena grandicornis,LC,gulf_of_mexico,0,LC
16779264,Scorpaena inermis,LC,gulf_of_mexico,0,LC
16779308,Scorpaena plumieri,LC,gulf_of_mexico,0,LC
16779383,Scorpaenodes caribbaeus,LC,gulf_of_mexico,0,LC
16779424,Scorpaenodes tredecimspinosus,LC,gulf_of_mexico,0,LC
16779436,Prionotus alatus,LC,gulf_of_mexico,0,LC
16779491,Prionotus carolinus,LC,gulf_of_mexico,0,LC
16781047,Prionotus ophryas,LC,gulf_of_mexico,0,LC
16781050,Prionotus punctatus,LC,gulf_of_mexico,0,LC
16781072,Prionotus roseus,LC,gulf_of_mexico,0,LC
16781081,Prionotus scitulus,LC,gulf_of_mexico,0,LC
16781085,Prionotus stearnsi,LC,gulf_of_mexico,0,LC
16781101,Prionotus tribulus,LC,gulf_of_mexico,0,LC
16781113,Fistularia petimba,LC,persian_gulf,0,LC
16781113,Fistularia petimba,"NA",europe,NA,NA
16781113,Fistularia petimba,LC,gulf_of_mexico,0,LC
16781124,Fistularia tabacaria,LC,gulf_of_mexico,0,LC
16781145,Monacanthus ciliatus,LC,gulf_of_mexico,0,LC
16781154,Monacanthus tuckeri,LC,gulf_of_mexico,0,LC
16781168,Stephanolepis hispidus,LC,europe,0,LC
16781168,Stephanolepis hispidus,LC,gulf_of_mexico,0,LC
16781181,Stephanolepis setifer,LC,gulf_of_mexico,0,LC
16811574,Rypticus carpenteri,LC,gulf_of_mexico,0,LC
18123632,Anotopterus pharao,LC,europe,0,LC
18123647,Saurida undosquamis,DD,persian_gulf,NA,DD
18123960,Anoplogaster cornuta,LC,europe,0,LC
18124015,Diretmus argenteus,LC,europe,0,LC
18124721,Dussumieria acuta,LC,persian_gulf,0,LC
18124738,Dussumieria elopsoides,LC,persian_gulf,0,LC
18124888,Engraulis albidus,DD,europe,NA,DD
18125103,Pollachius pollachius,LC,europe,0,LC
18125145,Raniceps raninus,LC,europe,0,LC
18125208,Trisopterus esmarkii,LC,europe,0,LC
18125362,Ciliata mustela,LC,europe,0,LC
18125379,Ciliata septentrionalis,LC,europe,0,LC
18125776,Coryphaenoides armatus,LC,europe,0,LC
18125838,Coryphaenoides profundicolus,LC,europe,0,LC
18126034,Kumba dentoni,DD,europe,NA,DD
18127741,Ceratias holboelli,LC,europe,0,LC
18127783,Chaunax suttkusi,LC,europe,0,LC
18127809,Bufoceratias wedli,DD,europe,NA,DD
18127828,Himantolophus compressus,DD,europe,NA,DD
18127836,Himantolophus groenlandicus,DD,europe,NA,DD
18127840,Melanocetus johnsonii,LC,europe,0,LC
18128090,Oneirodes carlsbergi,DD,europe,NA,DD
18128749,Oneirodes eschrichtii,LC,europe,0,LC
18128938,Lampanyctus macdonaldi,LC,europe,0,LC
18138798,Sciadonus cryptophthalmus,DD,europe,NA,DD
18138812,Melodichthys hadrocephalus,DD,europe,NA,DD
18138825,Bassozetus taenia,DD,europe,NA,DD
18138869,Monomitopus metriostoma,LC,europe,0,LC
18139045,Spectrunculus grandis,LC,europe,0,LC
18139074,Alepocephalus productus,LC,europe,0,LC
18139615,Conocara murrayi,LC,europe,0,LC
18140291,Narcetes stomias,LC,europe,0,LC
18140358,Bathylagichthys greyae,LC,europe,0,LC
18140736,Dolicholagus longirostris,LC,europe,0,LC
18140829,Opisthoproctus grimaldii,LC,europe,0,LC
18155920,Opisthoproctus soleatus,LC,europe,0,LC
18155933,Barbantus curvifrons,LC,europe,0,LC
18155939,Holtbyrnia anomala,LC,europe,0,LC
18155943,Holtbyrnia macrops,LC,europe,0,LC
18155946,Maulisia mauli,LC,europe,0,LC
18155949,Normichthys operosus,LC,europe,0,LC
18155952,Sagamichthys schnakenbecki,LC,europe,0,LC
18155960,Ammodytes tobianus,DD,europe,NA,DD
18155963,Gymnammodytes semisquamatus,LC,europe,0,LC
18155982,Hyperoplus lanceolatus,LC,europe,0,LC
18158219,Alepes djedaba,LC,persian_gulf,0,LC
18158331,Selene dorsalis,"NA",europe,NA,NA
18158359,Seriola carpenteri,LC,europe,0,LC
18158445,Platyberyx opalescens,DD,europe,NA,DD
18158583,Nesiarchus nasutus,LC,europe,0,LC
18159126,Buenia jeffreysii,LC,europe,0,LC
18159556,Gobius gasteveni,LC,europe,0,LC
18159817,Gobiusculus flavescens,LC,europe,0,LC
18159823,Lebetus scorpioides,LC,europe,0,LC
18160428,Lesueurigobius sanzi,LC,europe,0,LC
18160456,Ponticola cephalargoides,LC,europe,0,LC
18160468,Ponticola platyrostris,LC,europe,0,LC
18160573,Pomatoschistus lozanoi,LC,europe,0,LC
18161514,Vanneaugobius pruvoti,LC,europe,0,LC
18180983,Pachycara bulbiceps,DD,europe,NA,DD
18180998,Pachycara crassiceps,DD,europe,NA,DD
18214503,Arnoglossus grohmanni,DD,europe,NA,DD
18214519,Bothus pantherinus,LC,persian_gulf,0,LC
18214863,Limanda limanda,LC,europe,0,LC
18227064,Phrynorhombus norvegicus,LC,europe,0,LC
18227109,Cyema atrum,LC,europe,0,LC
18227119,Eurypharynx pelecanoides,LC,europe,0,LC
18227123,Saccopharynx ampullaceus,DD,europe,NA,DD
18227168,Agonus cataphractus,LC,europe,0,LC
18237151,Micrenophrys lilljeborgii,LC,europe,0,LC
18237502,Careproctus aciculipunctatus,DD,europe,NA,DD
18237516,Careproctus merretti,DD,europe,NA,DD
18237707,Liparis montagui,LC,europe,0,LC
18237712,Paraliparis abyssorum,DD,europe,NA,DD
18237739,Paraliparis bipolaris,DD,europe,NA,DD
18237772,Paraliparis hystrix,DD,europe,NA,DD
18237775,Psednos spirohira,DD,europe,NA,DD
18237796,Cottunculus konstantinovi,DD,europe,NA,DD
18238049,Scopelogadus beanii,LC,europe,0,LC
18252612,Cyclothone acclinidens,LC,europe,0,LC
18252616,Cyclothone livida,LC,europe,0,LC
18252619,Cyclothone pallida,LC,europe,0,LC
18252629,Cyclothone pseudopallida,LC,europe,0,LC
18252702,Diplophos taenia,LC,europe,0,LC
18252718,Gonostoma elongatum,LC,europe,0,LC
18252849,Margrethia obtusirostra,LC,europe,0,LC
18252853,Sigmops bathyphilus,LC,europe,0,LC
18252952,Vinciguerria nimbaria,LC,europe,0,LC
18253276,Argyropelecus aculeatus,LC,europe,0,LC
18253282,Argyropelecus gigas,LC,europe,0,LC
18253296,Sternoptyx diaphana,LC,europe,0,LC
18253303,Valenciennellus tripunctulatus,LC,europe,0,LC
18256447,Astronesthes gemmifer,LC,europe,0,LC
18256458,Bathophilus digitatus,DD,europe,NA,DD
18256490,Bathophilus vaillanti,LC,europe,0,LC
18256504,Borostomias abyssorum,DD,europe,NA,DD
18256560,Echiostoma barbatum,LC,europe,0,LC
18256726,Eustomias braueri,DD,europe,NA,DD
18256943,Eustomias obscurus,LC,europe,0,LC
18256992,Flagellostomias boureei,LC,europe,0,LC
18257189,Grammatostomias flagellibarba,LC,europe,0,LC
18257198,Idiacanthus fasciola,LC,europe,0,LC
18257269,Leptostomias gladiator,LC,europe,0,LC
18257303,Melanostomias bartonbeani,LC,europe,0,LC
18257309,Melanostomias valdiviae,LC,europe,0,LC
18257331,Neonesthes capensis,LC,europe,0,LC
18257417,Pachystomias microdon,LC,europe,0,LC
18257501,Rhadinesthes decimus,LC,europe,0,LC
18257533,Stomias brevibarbatus,LC,europe,0,LC
18257655,Stomias longibarbatus,LC,europe,0,LC
18257684,Trigonolampa miriceps,LC,europe,0,LC
18257696,Grammicolepis brachiusculus,DD,europe,NA,DD
18257762,Spinachia spinachia,LC,europe,0,LC
18258072,Entelurus aequoreus,LC,europe,0,LC
18258153,Minyichthys sentus,DD,europe,NA,DD
18258153,Minyichthys sentus,DD,mediterranean,NA,DD
18258202,Nerophis lumbriciformis,LC,europe,0,LC
18258249,Syngnathus rostellatus,LC,europe,0,LC
18258249,Syngnathus rostellatus,DD,mediterranean,NA,DD
18258256,Syngnathus schmidti,DD,europe,NA,DD
18258256,Syngnathus schmidti,DD,mediterranean,NA,DD
18258266,Syngnathus variegatus,DD,europe,NA,DD
18258584,Apletodon bacescui,LC,europe,0,LC
18263684,Petroscirtes ancylodon,LC,persian_gulf,0,LC
18584848,Pristis pristis,CR,europe,0.8,CR
18584848,Pristis pristis,CR,mediterranean,0.8,CR
19199700,Andrena wollastoni,LC,europe,0,LC
20249446,Caesio lunaris,VU,persian_gulf,0.4,VU
20253300,Alectis indica,LC,persian_gulf,0,LC
20256067,Alepes kleinii,LC,persian_gulf,0,LC
20256729,Atule mate,LC,persian_gulf,0,LC
20257324,Carangoides chrysophrys,LC,persian_gulf,0,LC
20429419,Carangoides coeruleopinnatus,DD,persian_gulf,NA,DD
20429455,Carangoides ferdau,LC,persian_gulf,0,LC
20429462,Carangoides fulvoguttatus,LC,persian_gulf,0,LC
20429800,Carangoides malabaricus,LC,persian_gulf,0,LC
20430563,Caranx heberi,LC,persian_gulf,0,LC
20430651,Caranx ignobilis,LC,persian_gulf,0,LC
20432145,Gnathanodon speciosus,LC,persian_gulf,0,LC
20432158,Megalaspis cordyla,LC,persian_gulf,0,LC
20434679,Scomberoides commersonnianus,LC,persian_gulf,0,LC
20434766,Scomberoides lysan,LC,persian_gulf,0,LC
20435185,Scomberoides tol,DD,persian_gulf,NA,DD
20435470,Selaroides leptolepis,LC,persian_gulf,0,LC
20435980,Seriolina nigrofasciata,LC,persian_gulf,0,LC
20436473,Trachinotus baillonii,LC,persian_gulf,0,LC
20436497,Trachinotus blochii,LC,persian_gulf,0,LC
20661580,Parasudis truculenta,LC,gulf_of_mexico,0,LC
20662018,Rosenblattichthys hubbsi,"NA",europe,NA,NA
20664078,Halieutichthys aculeatus,LC,gulf_of_mexico,0,LC
20664248,Ogcocephalus cubifrons,LC,gulf_of_mexico,0,LC
20664320,Ogcocephalus nasutus,LC,gulf_of_mexico,0,LC
20664652,Ogcocephalus parvus,LC,gulf_of_mexico,0,LC
20664658,Ogcocephalus rostellum,LC,gulf_of_mexico,0,LC
20664969,Lepophidium marmoratum,DD,gulf_of_mexico,NA,DD
20665243,Verilus sordidus,DD,gulf_of_mexico,NA,DD
20665551,Diplospinus multistriatus,"NA",europe,NA,NA
20665743,Howella atlantica,LC,europe,0,LC
20665832,Microdesmus carri,LC,gulf_of_mexico,0,LC
20666166,Sphyraena borealis,LC,gulf_of_mexico,0,LC
20672326,Citharichthys dinoceros,LC,gulf_of_mexico,0,LC
20675303,Lepophidium crossotum,LC,gulf_of_mexico,0,LC
20675356,Lepophidium entomelan,LC,gulf_of_mexico,0,LC
20675360,Lepophidium gilmorei,DD,gulf_of_mexico,NA,DD
20885884,Cypselurus comatus,DD,gulf_of_mexico,NA,DD
20885891,Parexocoetus hillianus,LC,gulf_of_mexico,0,LC
21108245,Maulisia microlepis,"NA",europe,NA,NA
21110117,Hoplostethus cadenati,"NA",europe,NA,NA
21110389,Apletodon pellegrini,DD,europe,NA,DD
21112632,Radiicephalus elongatus,"NA",europe,NA,NA
21112669,Stylephorus chordatus,"NA",europe,NA,NA
21112836,Fowlerichthys senegalensis,"NA",europe,NA,NA
21112867,Caulophryne polynema,"NA",europe,NA,NA
21113904,Kali indica,"NA",europe,NA,NA
21130109,Didogobius kochi,LC,europe,0,LC
21130979,Vanneaugobius canariensis,LC,europe,0,LC
21132053,Labrisomus nuchipinnis,LC,gulf_of_mexico,0,LC
21132418,Scombrolabrax heterolepis,"NA",europe,NA,NA
21132668,Trachinus pellegrini,DD,europe,NA,DD
21132672,Aphanopus intermedius,LC,europe,0,LC
21132822,Melamphaes simus,"NA",europe,NA,NA
21132825,Cyclothone obscura,"NA",europe,NA,NA
21132828,Gonostoma atlanticum,"NA",europe,NA,NA
21132859,Argyropelecus sladeni,"NA",europe,NA,NA
21132901,Aristostomias xenostoma,"NA",europe,NA,NA
21132910,Astronesthes indicus,"NA",europe,NA,NA
21132914,Astronesthes micropogon,"NA",europe,NA,NA
21132928,Bathophilus brevis,"NA",europe,NA,NA
21132935,Bathophilus longipinnis,"NA",europe,NA,NA
21132953,Bathophilus pawneei,"NA",europe,NA,NA
21132963,Borostomias elucens,"NA",europe,NA,NA
21132986,Eustomias enbarbatus,"NA",europe,NA,NA
21132989,Eustomias fissibarbis,"NA",europe,NA,NA
21133018,Grammatostomias dentatus,"NA",europe,NA,NA
21133050,Melanostomias tentaculatus,"NA",europe,NA,NA
21133091,Photonectes braueri,"NA",europe,NA,NA
21133108,Photonectes margarita,"NA",europe,NA,NA
21133116,Photonectes mirabilis,"NA",europe,NA,NA
21133172,Aulostomus strigosus,LC,europe,0,LC
21133207,Zenion hololepis,"NA",europe,NA,NA
22679872,Anser brachyrhynchus,LC,europe,0,LC
22679881,Anser albifrons,LC,europe,0,LC
22679896,Anser caerulescens,LC,europe,0,LC
22679943,Branta leucopsis,LC,europe,0,LC
22679946,Branta bernicla,LC,europe,0,LC
22680024,Tadorna tadorna,LC,europe,0,LC
22680157,Mareca penelope,LC,europe,0,LC
22680247,Spatula clypeata,LC,europe,0,LC
22680301,Anas acuta,LC,europe,0,LC
22680313,Spatula querquedula,LC,europe,0,LC
22680358,Aythya ferina,VU,europe,0.4,VU
22680391,Aythya fuligula,LC,europe,0,LC
22680398,Aythya marila,VU,europe,0.4,VU
22680405,Somateria mollissima,VU,europe,0.4,VU
22680409,Somateria spectabilis,LC,europe,0,LC
22680415,Polysticta stelleri,LC,europe,0,LC
22680423,Histrionicus histrionicus,LC,europe,0,LC
22680427,Clangula hyemalis,VU,europe,0.4,VU
22680455,Bucephala clangula,LC,europe,0,LC
22680465,Mergellus albellus,LC,europe,0,LC
22680485,Mergus serrator,NT,europe,0.2,NT
22680492,Mergus merganser,LC,europe,0,LC
22683027,Alcedo atthis,VU,europe,0.4,VU
22683645,Ceryle rudis,EN,europe,0.6,EN
22692146,Grus grus,LC,europe,0,LC
22692667,Zapornia pusilla,LC,europe,0,LC
22692913,Fulica atra,NT,europe,0.2,NT
22693097,Gallinago gallinago,LC,europe,0,LC
22693133,Lymnocryptes minimus,LC,europe,0,LC
22693150,Limosa limosa,VU,europe,0.4,VU
22693158,Limosa lapponica,LC,europe,0,LC
22693178,Numenius phaeopus,LC,europe,0,LC
22693185,Numenius tenuirostris,CR,europe,0.8,CR
22693190,Numenius arquata,VU,europe,0.4,VU
22693207,Tringa erythropus,LC,europe,0,LC
22693211,Tringa totanus,LC,europe,0,LC
22693216,Tringa stagnatilis,LC,europe,0,LC
22693220,Tringa nebularia,LC,europe,0,LC
22693251,Xenus cinereus,LC,europe,0,LC
22693264,Actitis hypoleucos,LC,europe,0,LC
22693336,Arenaria interpres,LC,europe,0,LC
22693363,Calidris canutus,LC,europe,0,LC
22693369,Calidris alba,LC,europe,0,LC
22693379,Calidris minuta,LC,europe,0,LC
22693388,Calidris temminckii,LC,europe,0,LC
22693404,Calidris bairdii,LC,europe,0,LC
22693420,Calidris maritima,LC,europe,0,LC
22693427,Calidris alpina,LC,europe,0,LC
22693431,Calidris ferruginea,VU,europe,0.4,VU
22693464,Calidris falcinellus,LC,europe,0,LC
22693468,Calidris pugnax,LC,europe,0,LC
22693490,Phalaropus lobatus,LC,europe,0,LC
22693494,Phalaropus fulicarius,LC,europe,0,LC
22693621,Haematopus meadewaldoi,EX,europe,1,EX
22693712,Recurvirostra avosetta,LC,europe,0,LC
22693727,Pluvialis apricaria,LC,europe,0,LC
22693749,Pluvialis squatarola,LC,europe,0,LC
22693759,Charadrius hiaticula,LC,europe,0,LC
22693770,Charadrius dubius,LC,europe,0,LC
22693862,Charadrius leschenaultii,VU,europe,0.4,VU
22693868,Charadrius asiaticus,RE,europe,NA,NA
22693949,Vanellus vanellus,VU,europe,0.4,VU
22693983,Vanellus spinosus,LC,europe,0,LC
22694127,Glareola pratincola,LC,europe,0,LC
22694160,Catharacta skua,LC,europe,0,LC
22694240,Stercorarius pomarinus,LC,europe,0,LC
22694245,Stercorarius parasiticus,LC,europe,0,LC
22694251,Stercorarius longicaudus,LC,europe,0,LC
22694308,Larus canus,LC,europe,0,LC
22694313,Larus audouinii,LC,europe,0,LC
22694324,Larus marinus,LC,europe,0,LC
22694343,Larus hyperboreus,LC,europe,0,LC
22694346,Larus glaucoides,LC,europe,0,LC
22694357,Larus armenicus,NT,europe,0.2,NT
22694373,Larus fuscus,LC,europe,0,LC
22694379,Larus ichthyaetus,LC,europe,0,LC
22694420,Larus ridibundus,LC,europe,0,LC
22694428,Larus genei,LC,europe,0,LC
22694443,Larus melanocephalus,LC,europe,0,LC
22694469,Hydrocoloeus minutus,NT,europe,0.2,NT
22694473,Pagophila eburnea,LC,europe,0,LC
22694476,Rhodostethia rosea,EN,europe,0.6,EN
22694479,Xema sabini,LC,europe,0,LC
22694497,Rissa tridactyla,VU,europe,0.4,VU
22694524,Hydroprogne caspia,LC,europe,0,LC
22694591,Thalasseus sandvicensis,LC,europe,0,LC
22694601,Sterna dougallii,LC,europe,0,LC
22694623,Sterna hirundo,LC,europe,0,LC
22694629,Sterna paradisaea,LC,europe,0,LC
22694656,Sternula albifrons,LC,europe,0,LC
22694764,Chlidonias hybrida,LC,europe,0,LC
22694782,Chlidonias leucopterus,LC,europe,0,LC
22694787,Chlidonias niger,LC,europe,0,LC
22694837,Alle alle,LC,europe,0,LC
22694841,Uria aalge,NT,europe,0.2,NT
22694847,Uria lomvia,LC,europe,0,LC
22694852,Alca torda,NT,europe,0.2,NT
22694856,Pinguinus impennis,EX,europe,1,EX
22694861,Cepphus grylle,LC,europe,0,LC
22694927,Fratercula arctica,EN,europe,0.6,EN
22694938,Pandion haliaetus,LC,europe,0,LC
22695137,Haliaeetus albicilla,LC,europe,0,LC
22695344,Circus aeruginosus,LC,europe,0,LC
22696453,Falco columbarius,LC,europe,0,LC
22696495,Falco cherrug,VU,europe,0.4,VU
22696545,Tachybaptus ruficollis,LC,europe,0,LC
22696599,Podiceps grisegena,LC,europe,0,LC
22696602,Podiceps cristatus,LC,europe,0,LC
22696606,Podiceps auritus,NT,europe,0.2,NT
22696610,Podiceps nigricollis,LC,europe,0,LC
22696657,Morus bassanus,LC,europe,0,LC
22696705,Anhinga rufa,RE,europe,NA,NA
22696792,Phalacrocorax carbo,LC,europe,0,LC
22696894,Phalacrocorax aristotelis,LC,europe,0,LC
22696993,Ardea cinerea,LC,europe,0,LC
22697031,Ardea purpurea,LC,europe,0,LC
22697043,Ardea alba,LC,europe,0,LC
22697123,Ardeola ralloides,LC,europe,0,LC
22697211,Nycticorax nycticorax,LC,europe,0,LC
22697360,Phoenicopterus roseus,LC,europe,0,LC
22697555,Platalea leucorodia,LC,europe,0,LC
22697590,Pelecanus onocrotalus,LC,europe,0,LC
22697599,Pelecanus crispus,LC,europe,0,LC
22697829,Gavia stellata,LC,europe,0,LC
22697834,Gavia arctica,LC,europe,0,LC
22697842,Gavia immer,VU,europe,0.4,VU
22697847,Gavia adamsii,VU,europe,0.4,VU
22697866,Fulmarus glacialis,EN,europe,0.6,EN
22698062,Pterodroma madeira,EN,europe,0.6,EN
22698132,Bulweria bulwerii,LC,europe,0,LC
22698226,Puffinus puffinus,LC,europe,0,LC
22698230,Puffinus yelkouan,LC,europe,0,LC
22698453,Pelagodroma marina,EN,europe,0.6,EN
22698477,Hydrobates pelagicus,LC,europe,0,LC
22698511,Hydrobates leucorhous,LC,europe,0,LC
22705916,Pyrrhocorax pyrrhocorax,LC,europe,0,LC
22706016,Corvus corone,LC,europe,0,LC
22709707,Cyanecula svecica,LC,europe,0,LC
22710333,Oenanthe isabellina,LC,europe,0,LC
22710886,Sturnus vulgaris,LC,europe,0,LC
22713491,Cisticola juncidis,LC,europe,0,LC
22716971,Sylvia mystacea,LC,europe,0,LC
22716976,Sylvia conspicillata,LC,europe,0,LC
22716984,Sylvia undata,NT,europe,0.2,NT
22717383,Galerida cristata,LC,europe,0,LC
22717434,Eremophila alpestris,LC,europe,0,LC
22718348,Motacilla alba,LC,europe,0,LC
22718379,Motacilla citreola,LC,europe,0,LC
22718556,Anthus pratensis,NT,europe,0.2,NT
22718560,Anthus cervinus,LC,europe,0,LC
22718567,Anthus petrosus,LC,europe,0,LC
22721033,Calcarius lapponicus,LC,europe,0,LC
22724836,Melanitta fusca,VU,europe,0.4,VU
22724879,Melanitta nigra,LC,europe,0,LC
22725846,Halcyon smyrnensis,VU,europe,0.4,VU
22727487,Charadrius alexandrinus,LC,europe,0,LC
22727969,Himantopus himantopus,LC,europe,0,LC
22728432,Puffinus mauretanicus,CR,europe,0.8,CR
22732244,Calonectris borealis,LC,europe,0,LC
22733462,Haematopus ostralegus,VU,europe,0.4,VU
22734972,Milvus migrans,LC,europe,0,LC
22735624,Hydrobates monteiroi,VU,europe,0.4,VU
22735803,Hydrobates castro,LC,europe,0,LC
22735929,Larus cachinnans,LC,europe,0,LC
22736135,Pterodroma deserta,VU,europe,0.4,VU
42830239,Melanocetus murrayi,"NA",europe,NA,NA
42830251,Chaenophryne ramifera,"NA",europe,NA,NA
42830260,Dolopichthys allector,"NA",europe,NA,NA
42830277,Microlophichthys microlophus,"NA",europe,NA,NA
42830286,Photocorynus spiniceps,"NA",europe,NA,NA
42874318,Sphyraena intermedia,DD,europe,NA,DD
42874318,Sphyraena intermedia,DD,mediterranean,NA,DD
44392837,Puccinellia ciliata,DD,mediterranean,NA,DD
45061132,Calonectris diomedea,LC,europe,0,LC
45354964,Falco peregrinus,LC,europe,0,LC
45959182,Puffinus lherminieri,NT,europe,0.2,NT
46074027,Saurida tumbil,LC,persian_gulf,0,LC
46075152,Anodontostoma chacunda,LC,persian_gulf,0,LC
46075167,Herklotsichthys lossei,DD,persian_gulf,NA,DD
46075186,Nematalosa resticularia,DD,persian_gulf,NA,DD
46075209,Nematalosa persara,DD,persian_gulf,NA,DD
46075359,Ilisha compressa,LC,persian_gulf,0,LC
46079096,Alticus kirkii,VU,persian_gulf,0.4,VU
46079214,Antennablennius adenensis,LC,persian_gulf,0,LC
46079290,Antennablennius simonyi,DD,persian_gulf,NA,DD
46079321,Antennablennius variopunctatus,LC,persian_gulf,0,LC
46079519,Ecsenius pulcher,LC,persian_gulf,0,LC
46079775,Hirculops cornifer,DD,persian_gulf,NA,DD
46079816,Istiblennius pox,LC,persian_gulf,0,LC
46079868,Mimoblennius cirrosus,LC,persian_gulf,0,LC
46079873,Omobranchus mekranensis,VU,persian_gulf,0.4,VU
46079911,Parablennius opercularis,LC,persian_gulf,0,LC
46080080,Petroscirtes mitratus,LC,persian_gulf,0,LC
46080159,Xiphasia setifer,LC,persian_gulf,0,LC
46080857,Carangoides bajad,LC,persian_gulf,0,LC
