dbf_file,iucn_sid,sciname,code,presence,subpop,shape_Area
CHONDRICHTHYES.dbf,39337,Pseudocarcharias kamoharai,NT,1,NA,12982.6537869
CHONDRICHTHYES.dbf,39338,Megachasma pelagios,LC,1,NA,17305.3294695
CHONDRICHTHYES.dbf,39339,Alopias vulpinus,VU,1,NA,24007.8319823
CHONDRICHTHYES.dbf,39341,Isurus oxyrinchus,VU,1,NA,19546.0051433
CHONDRICHTHYES.dbf,39342,Lamna ditropis,LC,1,NA,2794.08895124
CHONDRICHTHYES.dbf,39345,Haploblepharus edwardsii,NT,1,NA,26.9228371893
CHONDRICHTHYES.dbf,39347,Schroederichthys bivius,DD,1,NA,174.078487741
CHONDRICHTHYES.dbf,39349,Scyliorhinus capensis,NT,1,NA,57.9818374739
CHONDRICHTHYES.dbf,39350,Leptocharias smithii,NT,1,NA,263.901466887
CHONDRICHTHYES.dbf,39351,Furgaleus macki,LC,1,NA,76.6780969367
CHONDRICHTHYES.dbf,39354,Hypogaleus hyugaensis,LC,1,NA,355.393360341
CHONDRICHTHYES.dbf,39355,Mustelus antarcticus,LC,1,NA,85.5665158996
CHONDRICHTHYES.dbf,39356,Mustelus lenticulatus,LC,1,NA,88.4832867553
CHONDRICHTHYES.dbf,39357,Mustelus asterias,LC,1,NA,349.041564956
CHONDRICHTHYES.dbf,39358,Mustelus mustelus,VU,1,NA,397.387299538
CHONDRICHTHYES.dbf,39359,Mustelus canis,NT,1,NA,457.854369996
CHONDRICHTHYES.dbf,39361,Triakis acutipinna,EN,1,NA,10.0319113094
CHONDRICHTHYES.dbf,39362,Triakis megalopterus,NT,1,NA,42.1679098973
CHONDRICHTHYES.dbf,39379,Glyphis glyphis,EN,1,NA,11.3121497096
CHONDRICHTHYES.dbf,39380,Negaprion brevirostris,NT,1,NA,523.434216932
CHONDRICHTHYES.dbf,39381,Prionace glauca,NT,1,NA,25614.6293011
CHONDRICHTHYES.dbf,39382,Rhizoprionodon terraenovae,LC,1,NA,186.2169572
CHONDRICHTHYES.dbf,39384,Triaenodon obesus,NT,1,NA,2317.25518157
CHONDRICHTHYES.dbf,39385,Sphyrna lewini,EN,1,NA,2327.98632946
CHONDRICHTHYES.dbf,39386,Sphyrna mokarran,EN,1,NA,1668.85508048
CHONDRICHTHYES.dbf,39387,Sphyrna tiburo,LC,1,NA,386.243235675
CHONDRICHTHYES.dbf,39388,Sphyrna zygaena,VU,1,NA,1375.67244011
CHONDRICHTHYES.dbf,39389,Anoxypristis cuspidata,EN,1,NA,271.137311367
CHONDRICHTHYES.dbf,39389,Anoxypristis cuspidata,EN,4,NA,25.0885568363
CHONDRICHTHYES.dbf,39390,Pristis clavata,EN,1,NA,87.8500687294
CHONDRICHTHYES.dbf,39390,Pristis clavata,EN,4,NA,188.30181311
CHONDRICHTHYES.dbf,39393,Pristis zijsron,CR,1,NA,299.231363675
CHONDRICHTHYES.dbf,39393,Pristis zijsron,CR,4,NA,34.9917420443
CHONDRICHTHYES.dbf,39393,Pristis zijsron,CR,6,NA,154.772020513
CHONDRICHTHYES.dbf,39394,Rhynchobatus djiddensis,VU,1,NA,50.8432527008
CHONDRICHTHYES.dbf,39396,Tetronarce californica,LC,1,NA,48.2537191122
CHONDRICHTHYES.dbf,39397,Dipturus batis,CR,1,NA,376.679246061
CHONDRICHTHYES.dbf,39399,Raja clavata,NT,1,NA,591.965410863
CHONDRICHTHYES.dbf,39400,Raja microocellata,NT,1,NA,66.6076118005
CHONDRICHTHYES.dbf,39412,Taeniura lymma,NT,1,NA,224.023384003
CHONDRICHTHYES.dbf,39771,Dipturus laevis,EN,1,NA,57.0810015547
CHONDRICHTHYES.dbf,60171,Pseudobatos productus,NT,1,NA,40.0955629968
CHONDRICHTHYES.dbf,41064,Pseudobatos horkelii,CR,1,NA,13.1512701605
CHONDRICHTHYES.dbf,42711,Figaro striatus,DD,1,NA,17.1632796086
CHONDRICHTHYES.dbf,44229,Bythaelurus immaculatus,DD,1,NA,6.47785831821
CHONDRICHTHYES.dbf,44210,Apristurus fedorovi,DD,1,NA,7.04379957377
CHONDRICHTHYES.dbf,44216,Apristurus laurussonii,DD,1,NA,61.4746837627
CHONDRICHTHYES.dbf,41746,Centroscyllium kamoharai,DD,1,NA,80.3548097284
CHONDRICHTHYES.dbf,41747,Centroscymnus coelolepis,NT,1,NA,614.74207048
CHONDRICHTHYES.dbf,41739,Carcharhinus tilstoni,LC,1,NA,113.968655947
CHONDRICHTHYES.dbf,41740,Centrophorus harrissoni,EN,1,NA,25.1254182323
CHONDRICHTHYES.dbf,41852,Rhizoprionodon taylori,LC,1,NA,145.518801118
CHONDRICHTHYES.dbf,41741,Carcharhinus brachyurus,NT,1,NA,774.014253401
CHONDRICHTHYES.dbf,41743,Callorhinchus milii,LC,1,NA,124.007628474
CHONDRICHTHYES.dbf,41749,Centroscymnus owstonii,LC,1,NA,366.846764474
CHONDRICHTHYES.dbf,41752,Cephaloscyllium isabellum,LC,1,NA,86.4597723491
CHONDRICHTHYES.dbf,41753,Cephaloscyllium laticeps,LC,1,NA,71.2229310019
CHONDRICHTHYES.dbf,41861,Squalus rancureli,NT,1,NA,13.004120785
CHONDRICHTHYES.dbf,41843,Parascyllium sparsimaculatum,DD,1,NA,3.07311827624
CHONDRICHTHYES.dbf,41844,Parascyllium variolatum,LC,1,NA,64.0960282259
CHONDRICHTHYES.dbf,41863,Squatina tergocellata,LC,1,NA,37.1720201848
CHONDRICHTHYES.dbf,41718,Apristurus albisoma,LC,1,NA,18.071934458
CHONDRICHTHYES.dbf,41719,Apristurus exsanguis,LC,1,NA,146.520095823
CHONDRICHTHYES.dbf,41720,Asymbolus analis,LC,1,NA,13.2867152729
CHONDRICHTHYES.dbf,41721,Asymbolus funebris,DD,1,NA,1.2296755639
CHONDRICHTHYES.dbf,41722,Asymbolus occiduus,LC,1,NA,39.5836074492
CHONDRICHTHYES.dbf,41791,Chiloscyllium indicum,NT,1,NA,536.901313777
CHONDRICHTHYES.dbf,41792,Chiloscyllium griseum,NT,1,NA,600.459927489
CHONDRICHTHYES.dbf,44223,Apristurus platyrhynchus,LC,1,NA,58.5088601904
CHONDRICHTHYES.dbf,41723,Asymbolus pallidus,LC,1,NA,40.731921952
CHONDRICHTHYES.dbf,41724,Asymbolus parvus,LC,1,NA,42.3504730303
CHONDRICHTHYES.dbf,41725,Asymbolus rubiginosus,LC,1,NA,29.6787870903
CHONDRICHTHYES.dbf,41726,Asymbolus submaculatus,LC,1,NA,20.768407605
CHONDRICHTHYES.dbf,41727,Asymbolus vincenti,LC,1,NA,81.1120514428
CHONDRICHTHYES.dbf,41728,Atelomycterus fasciatus,LC,1,NA,11.8184923486
CHONDRICHTHYES.dbf,41729,Atelomycterus macleayi,LC,1,NA,43.4693929069
CHONDRICHTHYES.dbf,41731,Aulohalaelurus labiosus,LC,1,NA,16.5733093789
CHONDRICHTHYES.dbf,41732,Brachaelurus waddi,LC,1,NA,8.15443464078
CHONDRICHTHYES.dbf,41733,Carcharhinus cautus,DD,1,NA,166.605353846
CHONDRICHTHYES.dbf,41734,Carcharhinus dussumieri,NT,1,NA,622.797482398
CHONDRICHTHYES.dbf,41735,Carcharhinus fitzroyensis,LC,1,NA,116.206856401
CHONDRICHTHYES.dbf,41736,Carcharhinus galapagensis,NT,1,NA,294.240567715
CHONDRICHTHYES.dbf,41737,Carcharhinus macloti,NT,1,NA,800.995979803
CHONDRICHTHYES.dbf,41738,Carcharhinus sealei,NT,1,NA,688.115153853
CHONDRICHTHYES.dbf,41846,Pristiophorus nudipinnis,LC,1,NA,55.2531627524
CHONDRICHTHYES.dbf,41848,Rhina ancylostoma,VU,1,NA,1135.49014823
CHONDRICHTHYES.dbf,41849,Glaucostegus typus,VU,1,NA,496.279780178
CHONDRICHTHYES.dbf,41850,Rhizoprionodon acutus,LC,1,NA,1278.38111214
CHONDRICHTHYES.dbf,41851,Rhizoprionodon oligolinx,LC,1,NA,464.199274981
CHONDRICHTHYES.dbf,41853,Rhynchobatus australiae,VU,1,NA,88.5179652578
CHONDRICHTHYES.dbf,41854,Rhynchobatus laevis,VU,1,NA,111.901797379
CHONDRICHTHYES.dbf,41860,Squalus melanurus,LC,1,NA,12.0890867864
CHONDRICHTHYES.dbf,41862,Squatina australis,LC,1,NA,78.539617629
CHONDRICHTHYES.dbf,41864,Sutorectus tentaculatus,LC,1,NA,43.4452213702
CHONDRICHTHYES.dbf,41866,Trygonorrhina fasciata,LC,1,NA,11.1267585812
CHONDRICHTHYES.dbf,41867,Typhlonarke aysoni,DD,1,NA,6.2615156344
CHONDRICHTHYES.dbf,41828,Hypnos monopterygius,LC,1,NA,98.9505721255
CHONDRICHTHYES.dbf,41829,Iago garricki,LC,1,NA,182.742616386
CHONDRICHTHYES.dbf,41793,Chimaera panthera,DD,1,NA,16.0086349225
CHONDRICHTHYES.dbf,41794,Chlamydoselachus anguineus,LC,1,NA,380.776743172
CHONDRICHTHYES.dbf,41795,Cirrhigaleus barbifer,DD,1,NA,22.4063080139
CHONDRICHTHYES.dbf,41796,Bathytoshia brevicaudata,LC,1,NA,178.347917184
CHONDRICHTHYES.dbf,41797,Hemitrygon fluviorum,VU,1,NA,15.5072004461
CHONDRICHTHYES.dbf,41798,Deania calcea,LC,1,NA,546.533532153
CHONDRICHTHYES.dbf,41799,Dipturus innominatus,NT,1,NA,66.9900831204
CHONDRICHTHYES.dbf,41800,Zearaja nasutus,LC,1,NA,65.4238207917
CHONDRICHTHYES.dbf,41801,Echinorhinus brucus,DD,1,NA,905.240835192
CHONDRICHTHYES.dbf,41802,Echinorhinus cookei,NT,1,NA,177.749745701
CHONDRICHTHYES.dbf,41820,Hemiscyllium trispeculare,LC,1,NA,121.570133714
CHONDRICHTHYES.dbf,41821,Hemitriakis abdita,DD,1,NA,23.9218361828
CHONDRICHTHYES.dbf,41822,Hemitriakis falcata,LC,1,NA,16.7161142187
CHONDRICHTHYES.dbf,41823,Heptranchias perlo,NT,1,NA,1399.28431487
CHONDRICHTHYES.dbf,41824,Heterodontus galeatus,LC,1,NA,10.1615471177
CHONDRICHTHYES.dbf,41825,Heterodontus zebra,LC,1,NA,366.499875219
CHONDRICHTHYES.dbf,41826,Hydrolagus bemisi,LC,1,NA,159.358261545
CHONDRICHTHYES.dbf,41827,Hydrolagus novaezealandiae,LC,1,NA,90.6919161297
CHONDRICHTHYES.dbf,41804,Etmopterus caudistigmus,LC,1,NA,4.71992380778
CHONDRICHTHYES.dbf,41805,Etmopterus dianthus,LC,1,NA,4.54969760917
CHONDRICHTHYES.dbf,41806,Etmopterus dislineatus,LC,1,NA,47.634696976
CHONDRICHTHYES.dbf,41807,Etmopterus evansi,LC,1,NA,31.6886313899
CHONDRICHTHYES.dbf,41808,Etmopterus fusus,LC,1,NA,10.6583421917
CHONDRICHTHYES.dbf,41830,Isistius brasiliensis,LC,1,NA,182.861834781
CHONDRICHTHYES.dbf,41831,Loxodon macrorhinus,LC,1,NA,814.064916119
CHONDRICHTHYES.dbf,41809,Etmopterus pseudosqualiolus,LC,1,NA,4.93842770037
CHONDRICHTHYES.dbf,41810,Eusphyra blochii,EN,1,NA,799.688322071
CHONDRICHTHYES.dbf,41811,Figaro boardmani,LC,1,NA,124.112448514
CHONDRICHTHYES.dbf,41812,Galeus gracilis,DD,1,NA,23.822785527
CHONDRICHTHYES.dbf,41813,Gogolia filewoodi,DD,1,NA,13.737744832
CHONDRICHTHYES.dbf,41814,Gollum attenuatus,LC,1,NA,49.1838703724
CHONDRICHTHYES.dbf,41818,Hemiscyllium ocellatum,LC,1,NA,239.354139017
CHONDRICHTHYES.dbf,41845,Parmaturus macmillani,DD,1,NA,21.2559101025
CHONDRICHTHYES.dbf,41855,Scymnodalatias albicauda,DD,1,NA,5.38377105342
CHONDRICHTHYES.dbf,41856,Scymnodalatias sherwoodi,DD,1,NA,13.7837992061
CHONDRICHTHYES.dbf,41857,Somniosus antarcticus,DD,1,NA,160.067846029
CHONDRICHTHYES.dbf,41858,Squaliolus aliae,LC,1,NA,220.871044964
CHONDRICHTHYES.dbf,41859,Squalus megalops,DD,1,NA,1038.22086245
CHONDRICHTHYES.dbf,41871,Centrophorus squamosus,VU,1,NA,435.428954686
CHONDRICHTHYES.dbf,41872,Chiloscyllium punctatum,NT,1,NA,623.563522744
CHONDRICHTHYES.dbf,41873,Eucrossorhinus dasypogon,LC,1,NA,118.538878946
CHONDRICHTHYES.dbf,41874,Hemipristis elongata,VU,1,NA,784.659049958
CHONDRICHTHYES.dbf,41875,Hemiscyllium hallstromi,VU,1,NA,10.3171829565
CHONDRICHTHYES.dbf,41877,Squalus mitsukurii,DD,1,NA,212.765453133
CHONDRICHTHYES.dbf,41878,Stegostoma fasciatum,EN,1,Eastern Indonesian-Oceania subpopulation,703.187384432
CHONDRICHTHYES.dbf,41878,Stegostoma fasciatum,EN,1,Indian Ocean-Southeast Asian subpopulation,642.438838242
CHONDRICHTHYES.dbf,44206,Oxynotus japonicus,DD,1,NA,1.10871886577
CHONDRICHTHYES.dbf,42712,Glyphis garricki,CR,1,NA,48.3142016431
CHONDRICHTHYES.dbf,42730,Urolophus kapalensis,NT,1,NA,1.62466302196
CHONDRICHTHYES.dbf,42838,Centrophorus moluccensis,DD,1,NA,117.401172374
CHONDRICHTHYES.dbf,42838,Centrophorus moluccensis,DD,1,Centrophorus moluccensis (Eastern Australian),29.7444773859
CHONDRICHTHYES.dbf,44217,Apristurus longicephalus,LC,1,NA,225.139804162
CHONDRICHTHYES.dbf,44218,Apristurus macrorhynchus,DD,1,NA,37.1376149877
CHONDRICHTHYES.dbf,44225,Apristurus sinensis,DD,1,NA,96.3901108415
CHONDRICHTHYES.dbf,44226,Apristurus spongiceps,DD,1,NA,46.5389031457
CHONDRICHTHYES.dbf,44646,Urobatis marmoratus,DD,1,NA,0.323634787171
CHONDRICHTHYES.dbf,44219,Apristurus macrostomus,DD,1,NA,6.0885363753
CHONDRICHTHYES.dbf,44220,Apristurus micropterygeus,DD,1,NA,5.04667164499
CHONDRICHTHYES.dbf,44221,Apristurus parvipinnis,DD,1,NA,92.4590517944
CHONDRICHTHYES.dbf,44222,Apristurus pinguis,LC,1,NA,74.4717410058
CHONDRICHTHYES.dbf,44224,Apristurus profundorum,DD,1,NA,38.8505035938
CHONDRICHTHYES.dbf,42703,Apristurus bucephalus,DD,1,NA,0.970376931901
CHONDRICHTHYES.dbf,42704,Apristurus australis,LC,1,NA,80.635284224
CHONDRICHTHYES.dbf,44647,Urotrygon chilensis,DD,1,NA,40.8516260361
CHONDRICHTHYES.dbf,44649,Galeus polli,LC,1,NA,118.538912225
CHONDRICHTHYES.dbf,44650,Rajella barnardi,LC,1,NA,74.6868167623
CHONDRICHTHYES.dbf,44651,Rajella dissimilis,LC,1,NA,45.7134993949
CHONDRICHTHYES.dbf,42701,Apristurus ampliceps,LC,1,NA,64.8156775275
CHONDRICHTHYES.dbf,44608,Dipturus lanceorostratus,DD,1,NA,0.293277358212
CHONDRICHTHYES.dbf,42720,Pristiophorus delicatus,LC,1,NA,24.0008881166
CHONDRICHTHYES.dbf,42721,Rhinobatos sainsburyi,LC,1,NA,45.7430561207
CHONDRICHTHYES.dbf,44572,Apristurus canutus,DD,1,NA,8.03223839109
CHONDRICHTHYES.dbf,42716,Mustelus stevensi,LC,1,NA,17.3642582474
CHONDRICHTHYES.dbf,42717,Orectolobus hutchinsi,LC,1,NA,20.9444879284
CHONDRICHTHYES.dbf,44595,Rhinoptera brasiliensis,EN,1,NA,12.942243494
CHONDRICHTHYES.dbf,42725,Squalus crassispinus,DD,1,NA,13.0885047537
CHONDRICHTHYES.dbf,42726,Squalus nasutus,DD,1,NA,35.2675717249
CHONDRICHTHYES.dbf,42722,Squalus notocaudatus,DD,1,NA,23.9738657999
CHONDRICHTHYES.dbf,42723,Squalus albifrons,DD,1,NA,27.6900352852
CHONDRICHTHYES.dbf,42727,Squalus grahami,NT,1,NA,31.9835797272
CHONDRICHTHYES.dbf,42728,Squatina pseudocellata,LC,1,NA,36.0515431495
CHONDRICHTHYES.dbf,42838,Centrophorus moluccensis,DD,1,Centrophorus moluccensis (Western Australian),31.2808576212
CHONDRICHTHYES.dbf,42838,Centrophorus moluccensis,DD,6,NA,23.6040565582
CHONDRICHTHYES.dbf,44170,Bythaelurus dawsoni,DD,1,NA,95.4637000975
CHONDRICHTHYES.dbf,44171,Bythaelurus incanus,DD,1,NA,1.1752652629
CHONDRICHTHYES.dbf,44183,Beringraja binoculata,LC,1,NA,168.15470646
CHONDRICHTHYES.dbf,44186,Aptychotrema vincentiana,LC,1,NA,71.8309212446
CHONDRICHTHYES.dbf,44228,Bythaelurus hispidus,DD,1,NA,24.0595675356
CHONDRICHTHYES.dbf,44205,Trigonognathus kabeyai,DD,1,NA,13.0411822953
CHONDRICHTHYES.dbf,44211,Apristurus gibbosus,DD,1,NA,7.42669888691
CHONDRICHTHYES.dbf,44212,Apristurus herklotsi,DD,1,NA,28.4063338476
CHONDRICHTHYES.dbf,44213,Apristurus internatus,DD,1,NA,27.3414403306
CHONDRICHTHYES.dbf,44214,Apristurus investigatoris,DD,1,NA,4.6087493669
CHONDRICHTHYES.dbf,44215,Apristurus kampae,DD,1,NA,40.9880801225
CHONDRICHTHYES.dbf,44656,Gurgesiella dorsalifera,VU,1,NA,7.4983668505
CHONDRICHTHYES.dbf,44657,Apristurus microps,LC,1,NA,44.882616345
CHONDRICHTHYES.dbf,44609,Dipturus pullopunctatus,LC,1,NA,10.8779601161
CHONDRICHTHYES.dbf,44575,Atlantoraja castelnaui,EN,1,NA,5.48184563829
CHONDRICHTHYES.dbf,44496,Pliotrema warreni,NT,1,NA,29.108498122
CHONDRICHTHYES.dbf,44576,Bathyraja longicauda,DD,1,NA,0.805960686428
CHONDRICHTHYES.dbf,44577,Benthobatis kreffti,VU,1,NA,2.07294372513
CHONDRICHTHYES.dbf,44610,Dipturus stenorhynchus,DD,1,NA,0.504787323748
CHONDRICHTHYES.dbf,44611,Eridacnis sinuans,LC,1,NA,53.9928078061
CHONDRICHTHYES.dbf,44612,Halaelurus lineatus,DD,1,NA,22.3602551544
CHONDRICHTHYES.dbf,44613,Halaelurus natalensis,DD,1,NA,23.4447497727
CHONDRICHTHYES.dbf,44614,Heterodontus ramalheira,DD,1,NA,80.4800109948
CHONDRICHTHYES.dbf,44596,Sympterygia brevicaudata,DD,1,NA,10.5266551604
CHONDRICHTHYES.dbf,44597,Sympterygia bonapartii,DD,1,NA,40.4589839849
CHONDRICHTHYES.dbf,44598,Urotrygon microphthalmum,LC,1,NA,48.4139158609
CHONDRICHTHYES.dbf,44599,Apristurus manis,LC,1,NA,44.6818001412
CHONDRICHTHYES.dbf,44514,Centroscyllium nigrum,DD,1,NA,65.9785252523
CHONDRICHTHYES.dbf,44515,Mollisquama parini,DD,1,NA,4.15370556
CHONDRICHTHYES.dbf,44607,Dipturus campbelli,NT,1,NA,5.18889746611
CHONDRICHTHYES.dbf,44563,Centrophorus isodon,DD,1,NA,72.2034834742
CHONDRICHTHYES.dbf,44564,Miroscyllium sheikoi,DD,1,NA,3.09589378175
CHONDRICHTHYES.dbf,44565,Mitsukurina owstoni,LC,1,NA,205.081573761
CHONDRICHTHYES.dbf,44566,Pseudotriakis microdon,LC,1,NA,510.964806627
CHONDRICHTHYES.dbf,44567,Centroscyllium granulatum,DD,1,NA,55.3574200855
CHONDRICHTHYES.dbf,44568,Oxynotus caribbaeus,DD,1,NA,72.5657188821
CHONDRICHTHYES.dbf,44569,Proscymnodon macracanthus,DD,1,NA,55.0029341275
CHONDRICHTHYES.dbf,44570,Scymnodalatias oligodon,DD,1,NA,6.82533071006
CHONDRICHTHYES.dbf,44571,Squatina armata,DD,1,NA,68.9217579879
CHONDRICHTHYES.dbf,44573,Apristurus nasutus,DD,1,NA,27.4766171891
CHONDRICHTHYES.dbf,44574,Apristurus stenseni,DD,1,NA,17.5916195227
CHONDRICHTHYES.dbf,44578,Galeus mincaronei,VU,1,NA,5.63821097996
CHONDRICHTHYES.dbf,44579,Heterodontus quoyi,DD,1,NA,22.5763761092
CHONDRICHTHYES.dbf,44580,Mustelus dorsalis,DD,1,NA,51.8740722527
CHONDRICHTHYES.dbf,44581,Mustelus fasciatus,CR,1,NA,90.1509563103
CHONDRICHTHYES.dbf,44582,Psammobatis bergi,LC,1,NA,17.5758809433
CHONDRICHTHYES.dbf,44583,Psammobatis extenta,LC,1,NA,38.2774148559
CHONDRICHTHYES.dbf,44584,Pseudobatos planiceps,DD,1,NA,30.2237213653
CHONDRICHTHYES.dbf,44585,Schroederichthys chilensis,DD,1,NA,26.5565055524
CHONDRICHTHYES.dbf,44586,Schroederichthys saurisqualus,VU,1,NA,24.8537315646
CHONDRICHTHYES.dbf,44587,Schroederichthys tenuis,DD,1,NA,42.6452386649
CHONDRICHTHYES.dbf,44588,Scyliorhinus besnardi,DD,1,NA,17.5556745426
CHONDRICHTHYES.dbf,44589,Scyliorhinus haeckelii,DD,1,NA,185.73095721
CHONDRICHTHYES.dbf,44590,Scyliorhinus hesperius,DD,1,NA,34.6399158824
CHONDRICHTHYES.dbf,44591,Sphyrna corona,NT,1,NA,89.6246749148
CHONDRICHTHYES.dbf,44592,Hypanus guttatus,DD,1,NA,240.624473631
CHONDRICHTHYES.dbf,44600,Anacanthobatis marmoratus,DD,1,NA,1.98800886416
CHONDRICHTHYES.dbf,44601,Anacanthobatis ori,DD,1,NA,1.87180557246
CHONDRICHTHYES.dbf,44602,Apristurus saldanha,LC,1,NA,26.555737671
CHONDRICHTHYES.dbf,44603,Euprotomicroides zantedeschia,DD,1,NA,40.240369911
CHONDRICHTHYES.dbf,44604,Bythaelurus clevai,DD,1,NA,1.37391350882
CHONDRICHTHYES.dbf,44605,Bythaelurus lutarius,DD,1,NA,25.6223321077
CHONDRICHTHYES.dbf,44606,Cephaloscyllium sufflans,LC,1,NA,29.5299525542
CHONDRICHTHYES.dbf,44615,Neoraja stehmanni,DD,1,NA,4.97994019151
CHONDRICHTHYES.dbf,44645,Rajella sadowskii,DD,1,NA,4.65452407483
CHONDRICHTHYES.dbf,44618,Rajella caudaspinosa,NT,1,NA,13.3328617687
CHONDRICHTHYES.dbf,44619,Rajella leopardus,LC,1,NA,58.0563247501
CHONDRICHTHYES.dbf,44620,Rajella ravidula,LC,1,NA,8.60664348527
CHONDRICHTHYES.dbf,44621,Torpedo fuscomaculata,DD,1,NA,76.9979893237
CHONDRICHTHYES.dbf,44640,Psammobatis normani,DD,1,NA,32.4286388504
CHONDRICHTHYES.dbf,44641,Psammobatis rudis,DD,1,NA,26.8895547096
CHONDRICHTHYES.dbf,44642,Sympterygia acuta,VU,1,NA,14.302471276
CHONDRICHTHYES.dbf,44643,Sympterygia lima,DD,1,NA,21.4094618178
CHONDRICHTHYES.dbf,44644,Dipturus leptocaudus,DD,1,NA,0.18823356013
CHONDRICHTHYES.dbf,44652,Amblyraja frerichsi,DD,1,NA,13.6966931625
CHONDRICHTHYES.dbf,44653,Aculeola nigra,DD,1,NA,34.5270698965
CHONDRICHTHYES.dbf,44654,Gurgesiella furvescens,LC,1,NA,0.814380243666
CHONDRICHTHYES.dbf,44655,Rajella nigerrima,LC,1,NA,7.73754010266
CHONDRICHTHYES.dbf,44666,Rhizoprionodon lalandii,DD,1,NA,126.122118544
CHONDRICHTHYES.dbf,44993,Discopyge tschudii,NT,1,NA,145.427323954
CHONDRICHTHYES.dbf,44996,Squatina africana,DD,1,NA,59.8270983916
CHONDRICHTHYES.dbf,46864,Centroselachus crepidater,LC,1,NA,408.500624999
CHONDRICHTHYES.dbf,46865,Proscymnodon plunketi,NT,1,NA,108.996014317
CHONDRICHTHYES.dbf,103055459,Apristurus breviventralis,LC,1,NA,7.23285028696
CHONDRICHTHYES.dbf,161470,Apristurus indicus,LC,1,NA,35.6311263266
CHONDRICHTHYES.dbf,63113,Bathyraja griseocauda,EN,1,NA,75.2011149827
CHONDRICHTHYES.dbf,60125,Myliobatis longirostris,NT,1,NA,25.1652840273
CHONDRICHTHYES.dbf,60132,Torpedo andersoni,DD,1,NA,1.37194278637
CHONDRICHTHYES.dbf,60142,Neoharriotta pinnata,DD,1,NA,118.830087885
CHONDRICHTHYES.dbf,60144,Rhinochimaera africana,DD,1,NA,127.71292179
CHONDRICHTHYES.dbf,60145,Rhinochimaera atlantica,LC,1,NA,175.194693594
CHONDRICHTHYES.dbf,60146,Rhinochimaera pacifica,LC,1,NA,401.621778066
CHONDRICHTHYES.dbf,60147,Telatrygon acutirostra,NT,1,NA,9.23131162804
CHONDRICHTHYES.dbf,60080,Trygonoptera galba,DD,1,NA,11.2690393383
CHONDRICHTHYES.dbf,60081,Trygonoptera imitata,NT,1,NA,15.1285511643
CHONDRICHTHYES.dbf,60082,Trygonoptera mucosa,LC,1,NA,11.2834386568
CHONDRICHTHYES.dbf,60083,Trygonoptera ovalis,LC,1,NA,7.38768532909
CHONDRICHTHYES.dbf,60084,Trygonoptera personata,LC,1,NA,4.04584588446
CHONDRICHTHYES.dbf,60085,Trygonoptera testacea,LC,1,NA,4.7809009474
CHONDRICHTHYES.dbf,60151,Fontitrygon colarensis,VU,1,NA,0.473819950293
CHONDRICHTHYES.dbf,60152,Hypanus dipterurus,DD,1,NA,36.0436498389
CHONDRICHTHYES.dbf,60153,Fontitrygon geijskesi,NT,1,NA,33.6509743211
CHONDRICHTHYES.dbf,60154,Dasyatis hypostigma,DD,1,NA,29.1991668084
CHONDRICHTHYES.dbf,60092,Urolophus expansus,LC,1,NA,19.5487409068
CHONDRICHTHYES.dbf,60093,Urolophus flavomosaicus,LC,1,NA,20.1254974461
CHONDRICHTHYES.dbf,60094,Urolophus gigas,LC,1,NA,14.8875621019
CHONDRICHTHYES.dbf,60160,Telatrygon zugei,NT,1,NA,102.74515573
CHONDRICHTHYES.dbf,60088,Urolophus bucculentus,VU,1,NA,14.8568589765
CHONDRICHTHYES.dbf,60089,Urolophus circularis,LC,1,NA,4.47065534689
CHONDRICHTHYES.dbf,60090,Urolophus cruciatus,LC,1,NA,11.7811206916
CHONDRICHTHYES.dbf,60091,Urolophus deforgesi,LC,1,NA,3.20142166358
CHONDRICHTHYES.dbf,60098,Urolophus mitosis,LC,1,NA,0.242225262123
CHONDRICHTHYES.dbf,60162,Taeniurops meyeni,VU,1,NA,1072.61874304
CHONDRICHTHYES.dbf,60163,Acroteriobatus annulatus,LC,1,NA,15.2752151171
CHONDRICHTHYES.dbf,60164,Acroteriobatus blochii,LC,1,NA,4.35200645751
CHONDRICHTHYES.dbf,60166,Glaucostegus granulatus,VU,1,NA,119.608331772
CHONDRICHTHYES.dbf,60167,Rhinobatos hynnicephalus,NT,1,NA,11.9583246004
CHONDRICHTHYES.dbf,60168,Pseudobatos leucorhynchus,NT,1,NA,36.2219723936
CHONDRICHTHYES.dbf,60099,Urolophus neocaledoniensis,LC,1,NA,7.11050470045
CHONDRICHTHYES.dbf,60133,Torpedo microdiscus,DD,1,NA,3.33456121876
CHONDRICHTHYES.dbf,60134,Torpedo panthera,DD,1,NA,101.539082006
CHONDRICHTHYES.dbf,60135,Tetronarce puelcha,DD,1,NA,21.5012050262
CHONDRICHTHYES.dbf,60136,Torpedo sinuspersici,DD,1,NA,123.332760537
CHONDRICHTHYES.dbf,60137,Tetronarce tremens,DD,1,NA,42.1924599266
CHONDRICHTHYES.dbf,60138,Callorhinchus capensis,LC,1,NA,32.3094033811
CHONDRICHTHYES.dbf,60139,Harriotta haeckeli,LC,1,NA,244.30166359
CHONDRICHTHYES.dbf,60140,Harriotta raleighana,LC,1,NA,540.869886686
CHONDRICHTHYES.dbf,60097,Urolophus lobatus,LC,1,NA,1.77666893869
